Source,Target
Mpegg,CBCAlerts
Ziamp,CBCAlerts
Ziamp,CBCNews
MeganOCO,CBCAlerts
stueysplace,CBCAlerts
stueysplace,CBCNews
_Sheepster_,CBCAlerts
_Sheepster_,pmharper
chmelvin,CBCAlerts
chmelvin,CBCNews
Kym_Charlotte,CBCAlerts
Kym_Charlotte,BenWinslow
Kym_Charlotte,CBCNews
BeriaultDP,CBCAlerts
BeriaultDP,CBCNews
BeriaultDP,ButchBaydala
Ziamp,CBCAlerts
Ziamp,CBCNews
Menechem,CBCAlerts
Menechem,CBCNews
jim_boob,CBCAlerts
jim_boob,CBCNews
SwansonBryon,CBCTheNational
ladnertim,CBCTheNational
Canoe_Ideas,CBCTheNational
nishgirl23,CBCTheNational
Pop_Albert,CBCTheNational
Pop_Albert,MontgomerySue
unshackleyourse,CBCTheNational
badger5350,CBCTheNational
thekreap,CBCTheNational
thekreap,GGDavidJohnston
Little_Otto,CBCTheNational
Little_Otto,CAGWSkeptic
ElbeSix,CBCTheNational
ElbeSix,CHEXNewswatch
whitebg19611,CBCTheNational
sabrown,CBCTheNational
RpPalazzo,CBCTheNational
BelleDodosmom,CBCTheNational
weejockmaley,CBCTheNational
herbiberous,CBCTheNational
KBB79,robertbenzie
CarlynServices,CP24
danielardaniela,CP24
leadeque,CP24
hollyandhomer,CP24
PaulicyTALK,CP24
travellingdoris,CP24
travellingdoris,Scooterissima
jmurray_1990,CP24
GlitterB0ss,CP24
LS_Tenmagnet,affanchowdhry
LS_Tenmagnet,RayHeard
SteveDa44400620,affanchowdhry
SteveDa44400620,DamoSpin
annex1001,LyYvLa
annex1001,daveaiello
annex1001,affanchowdhry
annex1001,ChrisWasselTHW
nila3333,affanchowdhry
nila3333,nickyrobertso
ChrisWasselTHW,daveaiello
ChrisWasselTHW,affanchowdhry
MollyOgden,affanchowdhry
Favstar250,affanchowdhry
andrewperrin8,affanchowdhry
andrewperrin8,robyndoolittle
bnowakowski85,affanchowdhry
bnowakowski85,MattAdamowski
SeeDubbz,LyYvLa
SeeDubbz,daveaiello
SeeDubbz,affanchowdhry
SeeDubbz,ChrisWasselTHW
snOOpypants,affanchowdhry
snOOpypants,JohnnyJesus
TomAndreoglou,affanchowdhry
TomAndreoglou,DamoSpin
LyYvLa,daveaiello
LyYvLa,affanchowdhry
LyYvLa,ChrisWasselTHW
JustinJONeill,affanchowdhry
PamelaGurney,affanchowdhry
johizzle,affanchowdhry
johizzle,robyndoolittle
doug_faulkner,affanchowdhry
doug_faulkner,sportsnetmurph
rarianrakista,affanchowdhry
rarianrakista,GreatDismal
daveaiello,affanchowdhry
daveaiello,ChrisWasselTHW
diffraktion,doug_faulkner
Lynneottawa,CFRAOttawa
Lynneottawa,KurtStoodley
ccady40,cnnbrk
METremblayRC,cnnbrk
HalaykoOfficial,Karentalk
HalaykoOfficial,cnnbrk
HalaykoOfficial,cnnbrk
HalaykoOfficial,Karentalk
Tim_Bousquet,Nicest_Girl_Evr
Tim_Bousquet,cnnbrk
HalaykoOfficial,Karentalk
HalaykoOfficial,cnnbrk
HalaykoOfficial,Karentalk
HalaykoOfficial,cnnbrk
Karentalk,cnnbrk
Karentalk,HalaykoOfficial
Karentalk,cnnbrk
Karentalk,cnnbrk
Tim_Bousquet,Nicest_Girl_Evr
pathseekerken,cnnbrk
Tim_Bousquet,cnnbrk
HalaykoOfficial,Karentalk
HalaykoOfficial,cnnbrk
FaithBased92,cnnbrk
Karentalk,cnnbrk
scrivener50,cnnbrk
StooMetz,Tim_Bousquet
StooMetz,cnnbrk
ISFanBoy999,Bazmeg6969
ISFanBoy999,TorontoStar
ISFanBoy999,Rrrrnessa
tsutami77,TorontoStar
_Jen_Mc_,TorontoStar
KristineHartlin,TorontoStar
mlaroch2,TorontoStar
AdamKlages,TorontoStar
AdamKlages,CTVNationalNews
Realest_Toronto,TorontoStar
sameeramin974,Bazmeg6969
sameeramin974,Rrrrnessa
sameeramin974,TorontoStar
Ohshidash,TorontoStar
ottawafamtree,TorontoStar
deborahsuedias,TorontoStar
BJPrice1,KristineHartlin
BJPrice1,TorontoStar
Bazmeg6969,TorontoStar
PatriciaMcDonn1,TorontoStar
PatriciaMcDonn1,CBCNews
Drunk_Cheney,CNNSitRoom
Death4Jodi,tolovana66
Death4Jodi,CNNSitRoom
Death4Jodi,CNN
Death4Jodi,paulanewtonCNN
Oilersmyth,disinfo_flag
Oilersmyth,CNNSitRoom
Oilersmyth,CNN
Oilersmyth,paulanewtonCNN
HarrisonRuess,CNNSitRoom
HarrisonRuess,CNN
HarrisonRuess,paulanewtonCNN
disinfo_flag,Death4Jodi
loshami,CNNSitRoom
loshami,CNN
loshami,paulanewtonCNN
gary_j_wood,CNNSitRoom
gary_j_wood,CNN
gary_j_wood,paulanewtonCNN
tolovana66,CNNSitRoom
tolovana66,CNN
tolovana66,paulanewtonCNN
HarrisonRuess,CNNSitRoom
HarrisonRuess,CNN
HarrisonRuess,paulanewtonCNN
a0w,CNNSitRoom
a0w,CNN
a0w,paulanewtonCNN
untoxides,Oilersmyth
untoxides,disinfo_flag
untoxides,CNNSitRoom
untoxides,CNN
untoxides,paulanewtonCNN
Death4Jodi,disinfo_flag
Death4Jodi,CNNSitRoom
Death4Jodi,CNN
Death4Jodi,paulanewtonCNN
GatesRobin,CNNSitRoom
HADI647,CNNSitRoom
HADI647,CNN
HADI647,paulanewtonCNN
NOONNIAGARA,CNNSitRoom
NOONNIAGARA,CNN
NOONNIAGARA,paulanewtonCNN
wooki,CNNSitRoom
wooki,CNN
wooki,paulanewtonCNN
disinfo_flag,Oilersmyth
Holsteinlange,GatesRobin
Holsteinlange,CNNSitRoom
CPercySearle,CNNSitRoom
CPercySearle,CNN
CPercySearle,paulanewtonCNN
PHSalt,CNNSitRoom
PHSalt,CNN
PHSalt,paulanewtonCNN
disinfo_flag,CNNSitRoom
disinfo_flag,CNN
disinfo_flag,paulanewtonCNN
untoxides,Oilersmyth
untoxides,disinfo_flag
untoxides,CNNSitRoom
untoxides,CNN
untoxides,paulanewtonCNN
GatesRobin,Holsteinlange
GatesRobin,CNNSitRoom
BayyCrayy,RichardMadan
Enkhjinwow,RichardMadan
marginal_error,RichardMadan
marginal_error,CTVMelissaLamb
mhill,RichardMadan
StefanGalloro,RichardMadan
micdangles,RichardMadan
blitzisbest,RichardMadan
tvmario,RichardMadan
tvmario,rebeccamakonnen
BlueRaveFinn,RichardMadan
Opus420,RichardMadan
Opus420,ladykitchenless
WBCRejoice,Reuters
LadyJuliet6,KevinZegers
pasaribufatimah,KevinZegers
_urebriviel_,KevinZegers
AdelaNovackova,KevinZegers
AdelaNovackova,Reuters
_urebriviel_,KevinZegers
vcere,Reuters
MRSnewsfeeds,Reuters
KevinZegers,Reuters
Vlvo18,Reuters
Vlvo18,Question_arab
TanyaHatton2,KevinZegers
TanyaHatton2,Reuters
AllieFIFA,KevinZegers
AllieFIFA,Reuters
dreadmedia,WBCRejoice
dreadmedia,Reuters
Mcghee_57814,Reuters
Mcghee_57814,Question_arab
shargis1213,KevinZegers
shargis1213,Reuters
MattIelasi,KevinZegers
MattIelasi,Reuters
nmoberley5,KevinZegers
nmoberley5,Reuters
Donnajcherold,NatriceR
Donnajcherold,doctorfullerton
Donnajcherold,DaveBeninger
DaPro63,SheilaGunnReid
DaPro63,DaveBeninger
reganogilvie,DaveBeninger
reganogilvie,bebeasley
Donnajcherold,doctorfullerton
Donnajcherold,DaveBeninger
NatriceR,Donnajcherold
NatriceR,doctorfullerton
NatriceR,DaveBeninger
NatriceR,Donnajcherold
NatriceR,doctorfullerton
NatriceR,DaveBeninger
SheilaGunnReid,DaPro63
SheilaGunnReid,DaveBeninger
ndmartens,DaveBeninger
doctorfullerton,Donnajcherold
doctorfullerton,DaveBeninger
loas_la,DaveBeninger
SheilaGunnReid,TimothyEWilson
SheilaGunnReid,DaveBeninger
CharleyPride78,DaveBeninger
CharleyPride78,big_rudo
shawnlynch23,DaveBeninger
shawnlynch23,frednewschaser
DaPro63,DaveBeninger
DaPro63,SheilaGunnReid
TimothyEWilson,DaveBeninger
TimothyEWilson,SheilaGunnReid
dstluke,DaveBeninger
doctorfullerton,NatriceR
doctorfullerton,Donnajcherold
doctorfullerton,DaveBeninger
MaggieinRDAB,DaveBeninger
teesock,DaveBeninger
teesock,cherylnorrad
Donnajcherold,DaveBeninger
Donnajcherold,doctorfullerton
CarlosPoncedeL9,Ostrov_A
IbrahimAlOuayed,Ostrov_A
kgoff888,Ostrov_A
BosleyBeats,Ostrov_A
sarahhamieh,Ostrov_A
bigpinespatrol,Ostrov_A
Randy00731,Ostrov_A
GrannyMarried,Ostrov_A
copperpeony,Ostrov_A
copperpeony,MiaVeritas
TartanFrog13,Ostrov_A
B11Jaybennet,Ostrov_A
CanfieldKenny,Ostrov_A
CanfieldKenny,JeffreyGoldberg
Obsessedabroad,Ostrov_A
PeterWoodbine,Ostrov_A
CarlosPoncedeL9,Ostrov_A
vicole777,Ostrov_A
vicole777,GrannyMarried
LVview,Ostrov_A
shook_stephanie,Ostrov_A
shook_stephanie,USACon
CarolGoldin1,Ostrov_A
CarolGoldin1,JeffreyGoldberg
PtboJames81,BreakingNews
Simcofine,BreakingNews
ScottNoddin8,DonMartinCTV
ScottNoddin8,CTVAtlantic
hugeheadca,DonMartinCTV
PJPsych,DonMartinCTV
PJPsych,DerekMacEwen
WhiteRastafari,DonMartinCTV
WhiteRastafari,jenditchburn
WhiteRastafari,kady
WhiteRastafari,CBCTerry
nancycollard,DonMartinCTV
nancycollard,trishyorke
yknot05,DonMartinCTV
KeirsteadWin,DonMartinCTV
KeirsteadWin,NadineBoudreau
Bill_Sandiford,DonMartinCTV
RayHeard,DonMartinCTV
RayHeard,JulietONeill
ralphpearce,RayHeard
ralphpearce,DonMartinCTV
ralphpearce,JulietONeill
thebmax14,DonMartinCTV
oneduality,newstalk1010
oneduality,kenneyjason
kevinrns,newstalk1010
kevinrns,kenneyjason
DannieD1,newstalk1010
DannieD1,LeafsKarl
DannieD1,kenneyjason
PureShakti,newstalk1010
PureShakti,kenneyjason
sundeephans,globeandmail
Steven_Swenson,globeandmail
JordanRossBC,globeandmail
Tcromboo,globeandmail
ShonnaBrownnn,globeandmail
mehernoshfitter,globeandmail
NatRicher,globeandmail
Ammario_Sdq,globeandmail
KimSulli,globeandmail
diggerpei,globeandmail
j_pedneault,globeandmail
catherineknows,globeandmail
LydiaPep,globeandmail
Cest_Leslie,globeandmail
catherinejclark,globeandmail
v_couture,RavenMontreal
RavenMontreal,CFRAOttawa
IreneYrRealtor,CFRAOttawa
ottawafro,CFRAOttawa
v_couture,RavenMontreal
RavenMontreal,v_couture
RavenMontreal,RavenMontreal
CFRAShelley,CFRAOttawa
jarastaroots,dexterdyne
jarastaroots,JeffersonObama
AH_StevenC,dexterdyne
just__debs,dexterdyne
DarkoLaflame,dexterdyne
FieldLilly1,dexterdyne
DianeRandle2,dexterdyne
FilmComposerJDH,dexterdyne
M4FM4N,dexterdyne
M4FM4N,StuMillsCBC
Deannormanjones,dexterdyne
Deannormanjones,helynbolanis
Kathtastik,dexterdyne
SheltonMarie,dexterdyne
Teknofish,dexterdyne
Teknofish,CaptBeezer
Kathtastik,thepoliticalcat
Kathtastik,dexterdyne
canadasaurus,dexterdyne
jemcook69,dexterdyne
jemcook69,LCplSwofford
TelecomixCanada,dexterdyne
TelecomixCanada,YourAnonCentral
TelecomixCanada,YourAnonLive
TelecomixCanada,AnonMedics
TelecomixCanada,YourAnonNews
MiriamDeaza,dexterdyne
MiriamDeaza,SeanParnellUSA
Blessoboy,dexterdyne
sandy_h3,CBCAlerts
bpostschmeler,CBCAlerts
bpostschmeler,CBCNews
ImmigrationGuy1,CBCAlerts
RaulAPinto,francisco_siles
RaulAPinto,CBCAlerts
jptigger2003,CBCAlerts
sandy_h3,BillyWarlock
Wetaskijen,CBCAlerts
RickC1983,CBCAlerts
christineisa,CBCAlerts
littlebearcan,CBCAlerts
jormantha,CBCAlerts
SUNRandySportak,CBCAlerts
MikeyJacknife,CBCAlerts
Coconut072,CBCAlerts
Coconut072,CBCNews
goodgirlbad,CBCAlerts
francisco_siles,RaulAPinto
francisco_siles,CBCAlerts
RaulAPinto,CBCAlerts
cg8ns,CBCAlerts
Sabrinaa_,CBCAlerts
francisco_siles,RaulAPinto
francisco_siles,CBCAlerts
cindyg696,CBCAlerts
cindyg696,CBCNews
Yandiyandi,CBCAlerts
lonewordsmith,ErinAnderssen
lonewordsmith,saleemkhan
556to762,ErinAnderssen
ottawafamtree,ErinAnderssen
joshvisser,markmackinnon
joshvisser,thehartley
joshvisser,SeanOsmar
BillyBOMA,SeanOsmar
BillyBOMA,stephen_taylor
JillKrop,SeanOsmar
JillKrop,graciestyle
ArrogantHair,SeanOsmar
ArrogantHair,darrellbricker
lifeonqueen,markmackinnon
lifeonqueen,SeanOsmar
JRMarlow,ArrogantHair
JRMarlow,SeanOsmar
JRMarlow,darrellbricker
ArrogantHair,TomsMom1997
ArrogantHair,bfaparsons
ArrogantHair,SeanOsmar
bfaparsons,SeanOsmar
graciestyle,JillKrop
graciestyle,SeanOsmar
ArrogantHair,JRMarlow
ArrogantHair,darrellbricker
ArrogantHair,SeanOsmar
benFsinger,markmackinnon
benFsinger,smaclellan
benFsinger,SeanOsmar
benFsinger,kamakazi19982
JillKrop,SeanOsmar
JillKrop,graciestyle
stevendavis,SeanOsmar
stevendavis,mstoreshaw
GaelicTorus,markmackinnon
GaelicTorus,Frank_McG
GaelicTorus,SeanOsmar
darrellbricker,JRMarlow
darrellbricker,ArrogantHair
darrellbricker,SeanOsmar
KevinSkrepnek,JillKrop
KevinSkrepnek,SeanOsmar
KevinSkrepnek,graciestyle
thehartley,joshvisser
thehartley,markmackinnon
thehartley,SeanOsmar
stevendavis,SeanOsmar
stevendavis,mstoreshaw
JRMarlow,ArrogantHair
JRMarlow,darrellbricker
JRMarlow,SeanOsmar
historyphd,markmackinnon
historyphd,SeanOsmar
historyphd,kamakazi19982
ArrogantHair,TomsMom1997
ArrogantHair,darrellbricker
ArrogantHair,JRMarlow
ArrogantHair,SeanOsmar
mcollinknight,markmackinnon
mcollinknight,SeanOsmar
JRMarlow,darrellbricker
JRMarlow,ArrogantHair
JRMarlow,SeanOsmar
darrellbricker,SeanOsmar
darrellbricker,stephen_taylor
PR_Pauly,globeandmail
RdAxHndl,globeandmail
whipple_marie,kevinkrasnow
whipple_marie,dexybailman
whipple_marie,globeandmail
kevinkrasnow,globeandmail
chattrisse,globeandmail
sjmckinne,globeandmail
jackielemmo,globeandmail
elliottkrista,globeandmail
BettyeBear,globeandmail
missjuliewooly,globeandmail
missjuliewooly,wmcgregor1
kevinkrasnow,wspickerman
kevinkrasnow,CodyL1997
kevinkrasnow,dexybailman
kevinkrasnow,whipple_marie
kevinkrasnow,globeandmail
kevinkrasnow,CodyL1997
kevinkrasnow,whipple_marie
kevinkrasnow,dexybailman
kevinkrasnow,globeandmail
wspickerman,CodyL1997
wspickerman,dexybailman
wspickerman,whipple_marie
wspickerman,kevinkrasnow
wspickerman,globeandmail
balisally,globeandmail
JocelynUlvick,globeandmail
ShelterUs,globeandmail
Zuha25,globeandmail
CodyL1997,kevinkrasnow
CodyL1997,whipple_marie
CodyL1997,dexybailman
CodyL1997,globeandmail
DarrylMydat1,globeandmail
DarrylMydat1,VivianBercovici
Magbomb1,globeandmail
kevinkrasnow,whipple_marie
kevinkrasnow,dexybailman
kevinkrasnow,globeandmail
CodyL1997,whipple_marie
CodyL1997,kevinkrasnow
CodyL1997,dexybailman
CodyL1997,globeandmail
Markyroson,CBCAlerts
Markyroson,CBC
MichelThivierg5,CBCAlerts
MichelThivierg5,CBC
donna_cooke,CBCAlerts
donna_cooke,CBCNews
ScotCardle,CBCAlerts
ScotCardle,FriedgeHNIC
LukasWalker,CBCAlerts
LukasWalker,SamHarrisOrg
EarthJill,CBCAlerts
garyf2132,CBCAlerts
garyf2132,CBCNews
RocheJacqueline,CBCAlerts
RocheJacqueline,CBCNews
RocheJacqueline,CBCTheNational
RocheJacqueline,petermansbridge
RocheJacqueline,BarackObama
RocheJacqueline,DHSgov
RocheJacqueline,FBI
RocheJacqueline,TorontoPolice
RocheJacqueline,OttawaPolice
RocheJacqueline,rcmpgrcpolice
MichelThivierg5,CBCAlerts
MichelThivierg5,CBC
NSangha8,News1130radio
poshjay10,News1130radio
nathancullen,News1130radio
CassieSchwarz,News1130radio
OneGoalEternal,News1130radio
mariah_stanley,News1130radio
danyuh,News1130radio
velma_sandry,News1130radio
idvsingh,IBTimesUK
hellion1111,IBTimesUK
Toddtow,IBTimesUK
AprilEEden,IBTimesUK
CloseMoreDeals1,IBTimesUK
CloseMoreDeals1,MarianneSansum
basznocz,alfonsotellezr
basznocz,alfonsotellezr
NepeanGal,CBCNews
AstnMartinDB9,CBCNews
alfonsotellezr,basznocz
alfonsotellezr,CBCNews
alfonsotellezr,pmharper
beSPEAKco,CBCNews
rye_encoke,CBCNews
phil_cpa,PeriMedic
phil_cpa,CBSEveningNews
PeriMedic,Mazama528
PeriMedic,CBSEveningNews
curticemang,rebelgirl1213
curticemang,NetAdvisor
curticemang,CBSEveningNews
NetAdvisor,rebelgirl1213
NetAdvisor,CBSEveningNews
emgeorge105,CBSEveningNews
NetAdvisor,rebelgirl1213
NetAdvisor,CBSEveningNews
emgeorge105,CBSEveningNews
teesock,CBSEveningNews
teesock,JesseBrown
bhearsum,johnlymantweets
bhearsum,CBSEveningNews
bhearsum,JesseBrown
FilozofA,CBSEveningNews
FilozofA,algator2
aymesq,CBSEveningNews
bhearsum,CBSEveningNews
bhearsum,JesseBrown
algator2,FilozofA
algator2,CBSEveningNews
PeriMedic,phil_cpa
PeriMedic,CBSEveningNews
rebelgirl1213,NetAdvisor
rebelgirl1213,CBSEveningNews
Mazama528,CBSEveningNews
johnlymantweets,bhearsum
johnlymantweets,CBSEveningNews
johnlymantweets,JesseBrown
rebelgirl1213,CBSEveningNews
rebelgirl1213,NetAdvisor
L_A_theRiver,CBSEveningNews
mariamdena,CBSEveningNews
WesnerZ,teesock
WesnerZ,CBSEveningNews
aymesq,CBSEveningNews
CometsMum,teesock
CometsMum,CBSEveningNews
CometsMum,JesseBrown
phil_cpa,PeriMedic
phil_cpa,CBSEveningNews
rebelgirl1213,NetAdvisor
rebelgirl1213,CBSEveningNews
PeriMedic,CBSEveningNews
phil_cpa,Matthew52338399
phil_cpa,CBSEveningNews
phil_cpa,CBSPhilly
CGDoc,CBSEveningNews
pvfoisy,CBSEveningNews
Matthew52338399,CBSEveningNews
Matthew52338399,CBSPhilly
itsterrence,KatieSimpson24
atcoolguydotcom,KatieSimpson24
atcoolguydotcom,CBezaireCTV
MarkSabada,KatieSimpson24
RafalLos,KatieSimpson24
RafalLos,LauraWalkerKC
bob_27666,KatieSimpson24
bob_27666,CJBK
patspreserves,KatieSimpson24
patspreserves,CTVAtlantic
KoolKarol13,KatieSimpson24
KoolKarol13,BenCTV
YuddhishthirS,ADWAyAM
Falsie5,wortonLOVESGAZA
Falsie5,RT_com
YuddhishthirS,ADWAyAM
YuddhishthirS,RT_com
YuddhishthirS,RT_com
ADWAyAM,YuddhishthirS
ADWAyAM,RT_com
IspeakG,RT_com
m_latif2,RT_com
m_latif2,pmharper
m_latif2,georgegalloway
wortonLOVESGAZA,RT_com
smrxmss,RT_com
Falsie5,RT_com
ADWAyAM,YuddhishthirS
ADWAyAM,RT_com
GMOisKillingYou,RT_com
Madel_Schmadel,SunNewsNetwork
Artco77,SunNewsNetwork
OgilvieJeanna,SunNewsNetwork
LizFarmer,SunNewsNetwork
AWRHawkins,SunNewsNetwork
DemolitionMan11,SunNewsNetwork
GayleBreeze,SunNewsNetwork
McEachranCarrie,SunNewsNetwork
grammypags1,SunNewsNetwork
grammypags1,grammypags1
ten24get,SunNewsNetwork
MorKarins,SunNewsNetwork
MorKarins,VRMcCoy
RyanMuddy1,SunNewsNetwork
GayMarriedKeith,SunNewsNetwork
GayMarriedKeith,ten24get
68shalom,SunNewsNetwork
smith_lois,astoryweaver
smith_lois,SunNewsNetwork
astoryweaver,SunNewsNetwork
astoryweaver,smith_lois
memerebarb,SunNewsNetwork
Dream2France,SunNewsNetwork
yellowdogoftx,BreakingNews
yellowdogoftx,globeandmail
CateBrunette,BreakingNews
CateBrunette,globeandmail
petearr,BreakingNews
petearr,globeandmail
Toucherette,BreakingNews
NothappyMatt,BreakingNews
NothappyMatt,globeandmail
maniraho,BreakingNews
maniraho,globeandmail
PowerTaijiCoach,BreakingNews
PowerTaijiCoach,globeandmail
SurekhaPrasad,BreakingNews
SurekhaPrasad,globeandmail
stephy_1014,BreakingNews
stephy_1014,globeandmail
PaulicyTALK,BreakingNews
PaulicyTALK,globeandmail
a19marvet,BreakingNews
a19marvet,globeandmail
edPhotoHFX,CBCNews
PeterEvans9491,CBCNews
PeterEvans9491,JSB_FOX
terri_tsherwood,CBCNews
max_power8484,CBCNews
HSolway,CBCNews
christineisa,CBCNews
styles_blessed,CBCNews
laura_grande13,CBCNews
alliepeters69,CBCNews
paulstuart1000,CBCNews
Polarseven,CBCNews
bristowmarkd,CBCNews
arienooo,ctvottawa
rober1236Jua,ctvottawa
edPhotoHFX,ctvottawa
TDogUSA,ctvottawa
Crapshoot11,l_stone
Crapshoot11,globalhalifax
1713eh,dappledstud
1713eh,CBCAlerts
1713eh,pmharper
HaniaTabassum,CBCAlerts
HaniaTabassum,pmharper
VStheRhetoric,CBCAlerts
VStheRhetoric,pmharper
dappledstud,1713eh
dappledstud,pmharper
dappledstud,CBCAlerts
1713eh,dappledstud
torsstupidmouth,CBCAlerts
torsstupidmouth,pmharper
1713eh,dappledstud
1713eh,pmharper
1713eh,CBCAlerts
dappledstud,1713eh
1713eh,dappledstud
cosmopro1965,CBCAlerts
cosmopro1965,pmharper
1713eh,CBCAlerts
1713eh,pmharper
1713eh,dappledstud
1713eh,pmharper
dappledstud,1713eh
dappledstud,pmharper
dappledstud,1713eh
HaniaTabassum,CBCAlerts
HaniaTabassum,pmharper
kirkwoodtwin,CBCAlerts
1713eh,dappledstud
HaniaTabassum,CBCAlerts
HaniaTabassum,pmharper
Peicar,CBCAlerts
Peicar,pmharper
mec755,SportsCenter
Haydar_runs,SportsCenter
ASlothOnASegway,Haydar_runs
ASlothOnASegway,SportsCenter
ChrisCampz,SportsCenter
jGrinz,marcHall_
jGrinz,SportsCenter
CN_AaronF,SportsCenter
robertburd21,SportsCenter
robertburd21,ThatKevinSmith
marcHall_,jGrinz
marcHall_,SportsCenter
dimejibabalola,SportsCenter
jGrinz,SportsCenter
jGrinz,marcHall_
robbrownphotos,CBCAlerts
Kev_Pilar,CBCAlerts
Kev_Pilar,CBCMontreal
katiemcmillan13,CBCAlerts
katiemcmillan13,megzmcmillz
chlewehull,CBCAlerts
chlewehull,gillsimons
WeldonAmanda,CBCAlerts
Stuthefarmer,CBCAlerts
Fivefootwonder9,CBCAlerts
LucasChabrak,CBCAlerts
nickrobinsearly,CBCAlerts
KelseyBanks,CBCAlerts
hopemorning7,CBCAlerts
AeroConnor101,lbcalgary_leah
AeroConnor101,MarkMAWalchuk
AeroConnor101,CBCAlerts
LinaD2099,CBCAlerts
MarkMAWalchuk,AeroConnor101
lbcalgary_leah,MarkMAWalchuk
lbcalgary_leah,AeroConnor101
JeanScouter,Stuthefarmer
JeanScouter,CBCAlerts
lbcalgary_leah,CBCAlerts
lbcalgary_leah,CBCNews
LinaD2099,CBCAlerts
LinaD2099,CBCNews
Baychick,CBCAlerts
TarekBurg,CBCAlerts
TarekBurg,CBCNews
mjh061088,CBCAlerts
cbtaylor_7,SkyNewsBreak
mobythebadger,SkyNewsBreak
GillianDuffy901,SkyNewsBreak
alan7106,SkyNewsBreak
ColleeneWink,SkyNewsBreak
RyantheRanger,SkyNewsBreak
lyndonJJ,SkyNewsBreak
lyndonJJ,AFP
lastbeliever71,SkyNewsBreak
AFC_Harry34,SkyNewsBreak
MissAnyaL,SkyNewsBreak
MrsSMoz,SkyNewsBreak
Freeedom1234,SkyNewsBreak
JosandsSands,SkyNewsBreak
saradavies22,SkyNewsBreak
marc06rules,SkyNewsBreak
marc06rules,MAJIC100Ottawa
mousepooop,SkyNewsBreak
AndrewAbbass,HonJohnBaird
AndrewAbbass,pmharper
beneaped,HonJohnBaird
beneaped,VassyKapelos
beneaped,pmharper
amyboughner,HonJohnBaird
amyboughner,pmharper
jerretwasend29,HonJohnBaird
jerretwasend29,CTVNews
jerretwasend29,pmharper
