Source,Target
susan19514,AntonioFrench
susan19514,elonjames
susan19514,WesleyLowery
BabyKeingsMomma,kudipeaches
BabyKeingsMomma,steenfox
BabyKeingsMomma,zellieimani
BabyKeingsMomma,SpookPacShakur
BabyKeingsMomma,AntonioFrench
BabyKeingsMomma,elonjames
BabyKeingsMomma,WesleyLowery
rosama914,kudipeaches
rosama914,Zubaandaraz
rosama914,zellieimani
rosama914,SpookPacShakur
rosama914,AntonioFrench
rosama914,elonjames
rosama914,WesleyLowery
ItsTameraW,kudipeaches
ItsTameraW,OpFerguson
ItsTameraW,YourAnonNews
DmeckoG,kudipeaches
DmeckoG,zellieimani
DmeckoG,SpookPacShakur
DmeckoG,AntonioFrench
DmeckoG,elonjames
DmeckoG,WesleyLowery
funkneer,kudipeaches
qariwarmi,kudipeaches
qariwarmi,drgoddess
qariwarmi,zellieimani
qariwarmi,SpookPacShakur
qariwarmi,AntonioFrench
qariwarmi,elonjames
qariwarmi,WesleyLowery
laflare_corleon,TheRoot
GarethWareth,TheRoot
IAM_TYC,TheRoot
penelopesire,F706L3665
penelopesire,YourAnonGlobal
recedappearing,YourAnonGlobal
recedappearing,YourAnonLive
Loyal_Anarchist,YourAnonGlobal
miamidecor,F706L3665
miamidecor,YourAnonGlobal
frogetteca,YourAnonGlobal
frogetteca,P01YN0NYM0U55
wagnerblog,YourAnonGlobal
wagnerblog,quinnnorton
frogetteca,YourAnonGlobal
frogetteca,P01YN0NYM0U55
sgtgoldflea,YourAnonGlobal
sgtgoldflea,trueblackpower
HipsterYogi,YourAnonGlobal
HipsterYogi,Copacet1c
Loyal_Anarchist,YourAnonGlobal
CaseyJAldridge,YourAnonGlobal
alleyne_joan,YourAnonGlobal
k_ur_crazy,jscherretz
k_ur_crazy,AntonioFrench
jscherretz,k_ur_crazy
jscherretz,AntonioFrench
jscherretz,k_ur_crazy
jscherretz,jscherretz
jscherretz,AntonioFrench
jscherretz,k_ur_crazy
jscherretz,AntonioFrench
jscherretz,k_ur_crazy
jscherretz,AntonioFrench
jscherretz,AntonioFrench
jscherretz,k_ur_crazy
jscherretz,AntonioFrench
EDitMe__,BranTheDon_
EDitMe__,AntonioFrench
k_ur_crazy,jscherretz
k_ur_crazy,AntonioFrench
k_ur_crazy,jscherretz
k_ur_crazy,AntonioFrench
BranTheDon_,AntonioFrench
AzulayRomond,Don_Kerouac
AzulayRomond,AzulayRomond
AzulayRomond,mikeinglenc
AzulayRomond,grasswire
jailposejesus,grasswire
MartenCats,grasswire
Don_Kerouac,AzulayRomond
Don_Kerouac,mikeinglenc
Don_Kerouac,grasswire
AzulayRomond,MadJewessWoman
AzulayRomond,mikeinglenc
AzulayRomond,grasswire
Starseed52,suzieqpopgirl
Starseed52,AzulayRomond
Starseed52,mikeinglenc
Starseed52,grasswire
calgal93,grasswire
calgal93,kingpin7666
mommadoc1,AzulayRomond
YongbaeKim1,grasswire
AzulayRomond,MadJewessWoman
AzulayRomond,mikeinglenc
AzulayRomond,grasswire
suzieqpopgirl,Starseed52
suzieqpopgirl,AzulayRomond
suzieqpopgirl,mikeinglenc
suzieqpopgirl,grasswire
AzulayRomond,ian_ingrid
AzulayRomond,mikeinglenc
AzulayRomond,grasswire
vivalagrunge66,grasswire
MadJewessWoman,mikeinglenc
MadJewessWoman,AzulayRomond
MadJewessWoman,grasswire
mommadoc1,AzulayRomond
AzulayRomond,mikeinglenc
AzulayRomond,grasswire
KeyanteLoper_,grasswire
mikeinglenc,AzulayRomond
mikeinglenc,grasswire
mommadoc1,AzulayRomond
giraldo35,grasswire
MadJewessWoman,AzulayRomond
MadJewessWoman,mikeinglenc
MadJewessWoman,grasswire
ian_ingrid,AzulayRomond
ian_ingrid,mikeinglenc
ian_ingrid,grasswire
cbgb84,MartenCats
cbgb84,grasswire
AzulayRomond,mommadoc1
AzulayRomond,mommadoc1
SandraHelena39,grasswire
SandraHelena39,maysoonzayid
AzulayRomond,grasswire
suzieqpopgirl,AzulayRomond
suzieqpopgirl,Starseed52
suzieqpopgirl,mikeinglenc
suzieqpopgirl,grasswire
toky0_martian,jailposejesus
toky0_martian,grasswire
AzulayRomond,mikeinglenc
AzulayRomond,grasswire
mikeinglenc,AzulayRomond
mikeinglenc,grasswire
Mededitor,grasswire
Mededitor,American_Writer
suzieqpopgirl,mikeinglenc
suzieqpopgirl,AzulayRomond
suzieqpopgirl,grasswire
jabial,Popehat
TroubleMakaPRO,Popehat
wwwbighag,TroubleMakaPRO
wwwbighag,Popehat
simAlity,Popehat
simAlity,LegallyErin
fatt_sam,Popehat
CONTROLMEDIATV,Popehat
CONTROLMEDIATV,ytecollarrednek
fatt_sam,Popehat
fatt_sam,nevmech
FooteAl,wwwbighag
FooteAl,TroubleMakaPRO
FooteAl,Popehat
bugaboob,JoyAnnReid
silvermoon820,JoyAnnReid
silvermoon820,stljv
Fjminmt,JoyAnnReid
Obama4More,JoyAnnReid
MOWaterhouse,JoyAnnReid
Speedy62269,JoyAnnReid
Speedy62269,jtobeythorn
AugiesGrammie,JoyAnnReid
captonbyrd,JoyAnnReid
silvermoon820,JoyAnnReid
silvermoon820,stljv
hoosierworld,JoyAnnReid
hoosierworld,KC52inNC
ROkoyeh,JoyAnnReid
mannyaguilar10,JoyAnnReid
ritaag,JoyAnnReid
rockoutwithmy,JoyAnnReid
TMcAleavy,JoyAnnReid
African_dudes,JoyAnnReid
AtlasCoatings,FuturesCalling
AtlasCoatings,PrisonPlanet
JusPauperum1,PrisonPlanet
JusPauperum1,MartinBurke1
bearyear,PrisonPlanet
Hemihead73,PrisonPlanet
Hemihead73,Boazziz
camchisel,PrisonPlanet
TamPayne2,PrisonPlanet
MakeANoteOfThat,PrisonPlanet
MakeANoteOfThat,LionelMedia
KevinPlantz,PrisonPlanet
KevinPlantz,chanesteiner
Cimi8Skywalker,PrisonPlanet
brandleymatthew,PrisonPlanet
brandleymatthew,USABillOfRights
equaltreatment,PrisonPlanet
equaltreatment,USABillOfRights
belindadare,PrisonPlanet
LBJ6Dbacks22,PrisonPlanet
rabd_1967,PrisonPlanet
rabd_1967,timerousbeastie
FuturesCalling,PrisonPlanet
FuturesCalling,AtlasCoatings
AltThaiNews,PrisonPlanet
AltThaiNews,genobkk
SwaggBundlez,PrisonPlanet
MakeANoteOfThat,PrisonPlanet
MakeANoteOfThat,LionelMedia
brandleymatthew,PrisonPlanet
brandleymatthew,USABillOfRights
zloppolz,PrisonPlanet
Saint_Miodrag,PrisonPlanet
wgnels,PrisonPlanet
wgnels,LionelMedia
ocblues,PrisonPlanet
DianeDJohnston,PrisonPlanet
DianeDJohnston,cajun_beachbum
Crenshaw_NoCali,EricWolfson
Crenshaw_NoCali,YummyChocolatee
Auxi13Sheila,EricWolfson
Auxi13Sheila,EqualityRising_
BajanRebel,EricWolfson
lisaschamess,EricWolfson
DrJP2011,elonjames
stphil,elonjames
stphil,divineem
always2nice23,elonjames
divineem,stphil
divineem,elonjames
casey_schneider,elonjames
mspammajamma,elonjames
brownsugar7878,elonjames
Idle_Threat,elonjames
mosaicgraffiti,elonjames
mosaicgraffiti,ProfessorCrunk
casey_schneider,elonjames
lisarokusek,elonjames
seritatheresa,elonjames
Andrea_DTX,elonjames
Sector7CA,elonjames
Sector7CA,T_Bynum94
makemelaughudo,elonjames
makemelaughudo,Only4RM
BJPrice1,TarekFatah
BJPrice1,destynwiIIiams
bigwheelswilly,TarekFatah
DavidsUniverse,BJPrice1
DavidsUniverse,TarekFatah
DavidsUniverse,destynwiIIiams
brians_neck,destynwiIIiams
brians_neck,TarekFatah
NarasingM,TarekFatah
NarasingM,destynwiIIiams
aroadwarrior1,DavidsUniverse
aroadwarrior1,BJPrice1
aroadwarrior1,TarekFatah
aroadwarrior1,destynwiIIiams
Nkaton,TarekFatah
Nkaton,destynwiIIiams
NarasingM,BJPrice1
NarasingM,TarekFatah
NarasingM,destynwiIIiams
Nkaton,TarekFatah
Hanksingle,TarekFatah
Hanksingle,MF_Greatest
jody_mc,TarekFatah
SheltonMarie,TarekFatah
SheltonMarie,USABillOfRights
dancarr06422901,TarekFatah
dancarr06422901,AskMrWhitey
destynwiIIiams,TarekFatah
WPFact,TarekFatah
RachaelMadCow,TarekFatah
aroadwarrior1,NarasingM
aroadwarrior1,TarekFatah
aroadwarrior1,destynwiIIiams
TarekFatah,destynwiIIiams
PIX2CLICK,TarekFatah
RobStennet,PIX2CLICK
RobStennet,TarekFatah
DavidsUniverse,TarekFatah
martydrinksbeer,ColorOfChange
martydrinksbeer,corruptcopsTX
martydrinksbeer,TheJusticeDept
OneWise1220,ColorOfChange
OneWise1220,TherealTaraji
OneWise1220,TheJusticeDept
drdeandre,ColorOfChange
drdeandre,TheJusticeDept
corruptcopsTX,martydrinksbeer
jdoakes,ColorOfChange
jdoakes,TherealTaraji
jdoakes,TheJusticeDept
ColorOfChange,TheJusticeDept
martydrinksbeer,corruptcopsTX
martydrinksbeer,corruptcopsTX
corruptcopsTX,martydrinksbeer
COMPUTERART_PC,jouerdur
BadMenTookMila,jouerdur
Bill_Owen,Me_In_Jersey
Bill_Owen,TedRall
jihavoh,AnonyOps
jihavoh,TedRall
Bill_Owen,Me_In_Jersey
Bill_Owen,AnonyOps
Bill_Owen,LionelMedia
Bill_Owen,TedRall
Jake_Witmer,AnonyOps
Jake_Witmer,TedRall
Me_In_Jersey,Bill_Owen
Bill_Owen,Me_In_Jersey
Bill_Owen,AnonyOps
Bill_Owen,LionelMedia
Bill_Owen,TedRall
kproductionel,AnonyOps
kproductionel,TedRall
jesnider,Me_In_Jersey
jesnider,AnonyOps
jesnider,LionelMedia
jesnider,TedRall
Me_In_Jersey,Bill_Owen
Me_In_Jersey,AnonyOps
Me_In_Jersey,LionelMedia
Me_In_Jersey,TedRall
warp_usa,Jake_Witmer
warp_usa,AnonyOps
warp_usa,TedRall
AnonyOps,TedRall
Me_In_Jersey,Bill_Owen
Me_In_Jersey,AnonyOps
Me_In_Jersey,LionelMedia
Me_In_Jersey,TedRall
kawelch,Me_In_Jersey
kawelch,TedRall
kawelch,AnonyOps
kawelch,LionelMedia
SoThatsNicole,AnonyOps
SoThatsNicole,TedRall
Jake_Witmer,UmaPemmaraju
Bill_Owen,Me_In_Jersey
Bill_Owen,AnonyOps
Bill_Owen,LionelMedia
Bill_Owen,TedRall
froggyporn69,Me_In_Jersey
froggyporn69,TedRall
froggyporn69,AnonyOps
froggyporn69,LionelMedia
jmillerqld,Me_In_Jersey
jmillerqld,AnonyOps
jmillerqld,LionelMedia
jmillerqld,TedRall
Me_In_Jersey,AnonyOps
Me_In_Jersey,LionelMedia
Me_In_Jersey,TedRall
WhosThatBrotha,AnonyOps
WhosThatBrotha,jasiri_x
WhosThatBrotha,TedRall
ArtistNamed_DS,ReQCartier
TheBASEDBoog,ReQCartier
MouseBabyy,JussBeatz
LucilleRoss,ReQCartier
miccey2008,ReQCartier
ArtistNamed_DS,ReQCartier
ReQCartier,ArtistNamed_DS
ScoffGod,ReQCartier
BBC_HaveYourSay,ReQCartier
ArtistNamed_DS,ReQCartier
OGLaylaJohnson,ReQCartier
ReQCartier,BBC_HaveYourSay
BBC_HaveYourSay,ReQCartier
ReQCartier,ArtistNamed_DS
ReQCartier,ReQCartier
ReQCartier,BBC_HaveYourSay
Hjgoss,ReQCartier
JamesBluntco,YDanasmithdutra
JamesBluntco,lordxmen2k
Kwame09,arielkins
Kwame09,lordxmen2k
JamesBluntco,YDanasmithdutra
JamesBluntco,lordxmen2k
EddieGEastcoast,Rae_B88
EddieGEastcoast,lordxmen2k
YDanasmithdutra,lordxmen2k
JamesBluntco,YDanasmithdutra
JamesBluntco,lordxmen2k
lordxmen2k,arielkins
YDanasmithdutra,JamesBluntco
YDanasmithdutra,lordxmen2k
arielkins,lordxmen2k
arielkins,lordxmen2k
YDanasmithdutra,JamesBluntco
YDanasmithdutra,lordxmen2k
YDanasmithdutra,JamesBluntco
YDanasmithdutra,lordxmen2k
Rae_B88,EddieGEastcoast
Rae_B88,lordxmen2k
Kwame09,YDanasmithdutra
Kwame09,JamesBluntco
Kwame09,lordxmen2k
JamesBluntco,YDanasmithdutra
JamesBluntco,lordxmen2k
Kwame09,lordxmen2k
Kwame09,arielkins
arielkins,lordxmen2k
YDanasmithdutra,JamesBluntco
YDanasmithdutra,lordxmen2k
EddieGEastcoast,lordxmen2k
EddieGEastcoast,Rae_B88
EddieGEastcoast,lordxmen2k
arielkins,lordxmen2k
lordxmen2k,arielkins
lordxmen2k,arielkins
arielkins,Kwame09
arielkins,lordxmen2k
arielkins,lordxmen2k
Rae_B88,EddieGEastcoast
Rae_B88,lordxmen2k
YDanasmithdutra,JamesBluntco
YDanasmithdutra,lordxmen2k
JamesBluntco,YDanasmithdutra
JamesBluntco,lordxmen2k
JamesBluntco,YDanasmithdutra
JamesBluntco,lordxmen2k
EddieGEastcoast,arielkins
EddieGEastcoast,lordxmen2k
Rae_B88,EddieGEastcoast
Rae_B88,lordxmen2k
EddieGEastcoast,lordxmen2k
EddieGEastcoast,Rae_B88
Kwame09,arielkins
Kwame09,lordxmen2k
JamesBluntco,YDanasmithdutra
JamesBluntco,lordxmen2k
YDanasmithdutra,JamesBluntco
YDanasmithdutra,lordxmen2k
Poised_One,blackink12
ChristineDBeebe,blackink12
wonderingstyll,wonderingstyll
wonderingstyll,blackink12
ellievhall,blackink12
FallenJPAngel,blackink12
warskull_,Cassie_Xtassy
warskull_,mspamie2u
warskull_,FLOCKAfierce
warskull_,AntonioFrench
The_ChairmanBPP,Cassie_Xtassy
The_ChairmanBPP,BlackCognizance
The_ChairmanBPP,FLOCKAfierce
The_ChairmanBPP,AntonioFrench
warskull_,Cassie_Xtassy
warskull_,mspamie2u
warskull_,FLOCKAfierce
warskull_,AntonioFrench
bleusharque,Cassie_Xtassy
bleusharque,FLOCKAfierce
bleusharque,AntonioFrench
nealcarter,GrooveSDC
nealcarter,IsaiahLCarter
nealcarter,ksdknews
answerallman,nealcarter
answerallman,ksdknews
answerallman,BarackObama
GiraldAlbert,nealcarter
GiraldAlbert,ksdknews
andref1989,nealcarter
andref1989,ShinobiAFC
andref1989,ksdknews
GrooveSDC,nealcarter
GrooveSDC,ksdknews
answerallman,nealcarter
answerallman,ksdknews
ItsMeBelle557,nealcarter
ItsMeBelle557,KashannKilson
ItsMeBelle557,ksdknews
ZannaKatoka,nealcarter
ZannaKatoka,ksdknews
IsaiahLCarter,GrooveSDC
IsaiahLCarter,nealcarter
IsaiahLCarter,ksdknews
GrooveSDC,IsaiahLCarter
GrooveSDC,nealcarter
GrooveSDC,ksdknews
sandlewould,nealcarter
sandlewould,ksdknews
Breezegrl,nealcarter
Breezegrl,ksdknews
Love_Maya,nealcarter
Love_Maya,ksdknews
Favstar500Favs,nealcarter
monicascurry,nealcarter
monicascurry,nileawhile
monicascurry,ksdknews
nealcarter,ksdknews
retrocombine,nealcarter
retrocombine,ksdknews
retrocombine,MsBlackhart
kennycooks,nealcarter
kennycooks,NatashaVianna
kennycooks,ksdknews
J_Caruthers,nealcarter
J_Caruthers,ksdknews
NothingWest,nealcarter
NothingWest,luxuriousho
NothingWest,ksdknews
miss_smiley10,nealcarter
miss_smiley10,ksdknews
Ms_Wind,nealcarter
Ms_Wind,ksdknews
TheWannaAlex,nealcarter
TheWannaAlex,mallelis
TheWannaAlex,ksdknews
JasonPStarling,nealcarter
CydnotSyd,nealcarter
CydnotSyd,phontigallo
CydnotSyd,ksdknews
annachofenley,nealcarter
annachofenley,ksdknews
CydnotSyd,nealcarter
CydnotSyd,phontigallo
CydnotSyd,ksdknews
Conscious,nealcarter
Conscious,thaina192
Conscious,ksdknews
GrooveSDC,IsaiahLCarter
GrooveSDC,nealcarter
GrooveSDC,ksdknews
Favstar250,nealcarter
meghscase,nealcarter
meghscase,redsesame
IsaiahLCarter,nealcarter
IsaiahLCarter,ksdknews
IsaiahLCarter,GrooveSDC
RichardRSmithJr,larryelder
KimBrownTalks,larryelder
KimBrownTalks,SurgeonMajor
TOProject,Lakecrazy
TOProject,larryelder
WAGongaware,larryelder
TOMMIESCOTT,larryelder
Silentmurdah33,larryelder
questcalledtrey,larryelder
Screeminmeeme,larryelder
TheBonfireMedia,larryelder
TheBonfireMedia,mikandynothem
caseoftheKink,larryelder
TheBHolland,larryelder
1OKCupcake,larryelder
1OKCupcake,GOP
TOMMIESCOTT,larryelder
TOMMIESCOTT,larryelder
MsLamanda,larryelder
MsLamanda,thecrow365
MattKries,Soapy514
MattKries,larryelder
ConservativeLA,larryelder
BlueDuPage,melissa_lavery
chad1818,LocaFMCGB
chad1818,jblack501c3
Lilbigman782000,LocaFMCGB
LocaFMCGB,LocaFMCGB
melissa_lavery,LocaFMCGB
melissa_lavery,BlueDuPage
GalacticWomanAu,LocaFMCGB
GalacticWomanAu,thepoliticalcat
PrestonMitchum,donlemon
Death_to_Doce,PrestonMitchum
Death_to_Doce,donlemon
cricticalnamest,PrestonMitchum
cricticalnamest,donlemon
seritatheresa,PrestonMitchum
seritatheresa,Dreamdefenders
seritatheresa,donlemon
latasha3472,PrestonMitchum
latasha3472,donlemon
kzootribune,PrestonMitchum
kzootribune,donlemon
Nattyrankins,PrestonMitchum
Nattyrankins,Dreamdefenders
Nattyrankins,donlemon
honeyBee,PrestonMitchum
honeyBee,donlemon
Cirvant,PrestonMitchum
Cirvant,donlemon
Shirking_Violet,PrestonMitchum
Shirking_Violet,donlemon
ItsBetterFancy,BougieLa
ItsBetterFancy,PrestonMitchum
ItsBetterFancy,donlemon
Sha_Moore,PrestonMitchum
Sha_Moore,donlemon
MamboNoir,PrestonMitchum
MamboNoir,donlemon
_MelG_,PrestonMitchum
_MelG_,donlemon
HOA_Kob,PrestonMitchum
HOA_Kob,donlemon
khakisheppard,PrestonMitchum
khakisheppard,donlemon
xxYLSN,PrestonMitchum
xxYLSN,donlemon
Ms_Brina,PrestonMitchum
Ms_Brina,donlemon
LiveFromTheFive,PrestonMitchum
LiveFromTheFive,donlemon
River_temz,PrestonMitchum
River_temz,jesuspinkman
River_temz,donlemon
Marley1216,PrestonMitchum
Marley1216,donlemon
Marley1216,Dreamdefenders
drgoddess,PrestonMitchum
drgoddess,donlemon
Snertly,PrestonMitchum
Snertly,onekade
Snertly,donlemon
BougieLa,PrestonMitchum
BougieLa,donlemon
jeeeeeeezus,PrestonMitchum
