Source,Target
shawnsheehan75,Joerayment
cynthharrington,daveprisco
cynthharrington,dcseth
cynthharrington,Joerayment
LASondergaard,daveprisco
LASondergaard,Joerayment
cynthharrington,daveprisco
cynthharrington,dcseth
cynthharrington,Joerayment
alexandragunn,daveprisco
alexandragunn,Joerayment
lalithadithya,daveprisco
lalithadithya,Joerayment
cynthharrington,daveprisco
cynthharrington,dcseth
cynthharrington,Joerayment
CamMCollins,daveprisco
OlCurlyBastard,FreeLaddin
OlCurlyBastard,PoeticGenius19
MercyGresham,FreeLaddin
Dowling_Sam,FreeLaddin
Dowling_Sam,BasedChasen
thegreatmama,Real_ESPNLeBrun
thegreatmama,SensNation
tweetchappy11,LehnerFaithful
tweetchappy11,Real_ESPNLeBrun
LeafsJunkie21,Real_ESPNLeBrun
Thomas_Howden,Real_ESPNLeBrun
Thomas_Howden,Hockeylife30
AccurateEric,Real_ESPNLeBrun
PRETZELMELTS,Real_ESPNLeBrun
JeremySoers,Real_ESPNLeBrun
perrymatt,Real_ESPNLeBrun
perrymatt,dwcowell
perrymatt,Real_ESPNLeBrun
KGallagherCTV,Real_ESPNLeBrun
perrymatt,tracychaput72
perrymatt,Real_ESPNLeBrun
tweetchappy11,LehnerFaithful
Ash_Patel_,mstarr83
ybouchardRDS,Real_ESPNLeBrun
C_LalandePJ,Real_ESPNLeBrun
mstarr83,Ash_Patel_
mstarr83,Real_ESPNLeBrun
Malihoo29,Real_ESPNLeBrun
tracychaput72,perrymatt
tracychaput72,Real_ESPNLeBrun
mstarr83,Ash_Patel_
tracychaput72,Real_ESPNLeBrun
LehnerFaithful,Real_ESPNLeBrun
Ash_Patel_,mstarr83
Ash_Patel_,mstarr83
dwcowell,perrymatt
dwcowell,Real_ESPNLeBrun
stephennyr89,Real_ESPNLeBrun
LehnerFaithful,tweetchappy11
Real_ESPNLeBrun,ybouchardRDS
PRETZELMELTS,Real_ESPNLeBrun
jwoodgett,Real_ESPNLeBrun
jwoodgett,JimJohnsonSci
RSadler2,nationalpost
bbosse643,nationalpost
LeoRegimbal,nationalpost
jeepster_d,nationalpost
DonnasStuffMore,nationalpost
DonnasStuffMore,RebelMouse
Bevyhaswings,nationalpost
DarkArtifacts,outerspacemanII
DarkArtifacts,nationalpost
outerspacemanII,DarkArtifacts
outerspacemanII,nationalpost
Jeffdrfarrell,nationalpost
Democracy4Can,nationalpost
outerspacemanII,nationalpost
prain61,nationalpost
prain61,JeffersonObama
terencecorcoran,nationalpost
tobiebh,RenkoQC
RenkoQC,tobiebh
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
tobiebh,RenkoQC
RenkoQC,StephBerthomet
RenkoQC,en_passant_la
tobiebh,RenkoQC
tobiebh,en_passant_la
tobiebh,StephBerthomet
en_passant_la,tobiebh
en_passant_la,RenkoQC
en_passant_la,RenkoQC
en_passant_la,en_passant_la
en_passant_la,StephBerthomet
tobiebh,RenkoQC
tobiebh,en_passant_la
tobiebh,StephBerthomet
RenkoQC,StephBerthomet
RenkoQC,CBCOttawa
amkfoote,CBCOttawa
StephBerthomet,RenkoQC
StephBerthomet,en_passant_la
tobiebh,RenkoQC
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
RenkoQC,tobiebh
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
Sebas_Lev,RenkoQC
Sebas_Lev,StephBerthomet
RenkoQC,3strokes
RenkoQC,en_passant_la
tobiebh,RenkoQC
RenkoQC,en_passant_la
en_passant_la,RenkoQC
StephBerthomet,CBCOttawa
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
en_passant_la,RenkoQC
en_passant_la,StephBerthomet
RenkoQC,tobiebh
en_passant_la,StephBerthomet
en_passant_la,RenkoQC
tobiebh,RenkoQC
tobiebh,en_passant_la
tobiebh,StephBerthomet
3strokes,RenkoQC
3strokes,en_passant_la
tobiebh,RenkoQC
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
en_passant_la,RenkoQC
en_passant_la,StephBerthomet
Thoton,CBCOttawa
RenkoQC,tobiebh
RenkoQC,tobiebh
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
RenkoQC,StephBerthomet
tobiebh,RenkoQC
tobiebh,en_passant_la
tobiebh,StephBerthomet
tobiebh,RenkoQC
ProfilePR,CBCOttawa
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
RenkoQC,NRJ943Montreal
RenkoQC,tvanouvelles
dominiquehardy,petitmetroide
dominiquehardy,CBCOttawa
en_passant_la,RenkoQC
en_passant_la,en_passant_la
en_passant_la,StephBerthomet
RenkoQC,tobiebh
RenkoQC,en_passant_la
RenkoQC,StephBerthomet
RenkoQC,tobiebh
RenkoQC,tobiebh
tobiebh,RenkoQC
tobiebh,en_passant_la
tobiebh,StephBerthomet
RenkoQC,Sebas_Lev
RenkoQC,StephBerthomet
petitmetroide,dominiquehardy
petitmetroide,CBCOttawa
en_passant_la,RenkoQC
en_passant_la,en_passant_la
en_passant_la,StephBerthomet
en_passant_la,RenkoQC
en_passant_la,en_passant_la
en_passant_la,StephBerthomet
Fie_taem,BigHitEnt
Fie_taem,bts_bighit
Fie_taem,bts_bighit
jimeann,BigHitEnt
jimeann,bts_bighit
junghyun1029,BigHitEnt
junghyun1029,bts_bighit
dasom2118,BigHitEnt
dasom2118,bts_bighit
ClayHong93,BigHitEnt
ClayHong93,bts_bighit
iamTERESA1,BigHitEnt
DenintaD,BigHitEnt
DenintaD,bts_bighit
kookie_mon_ster,BigHitEnt
kookie_mon_ster,bts_bighit
hiiamarmy,BigHitEnt
hiiamarmy,bts_bighit
taehhyong,BigHitEnt
taehhyong,bts_bighit
zeuwm,Indah4IAM
sonyeontwt,BigHitEnt
sonyeontwt,bts_bighit
DDDnineteen,BigHitEnt
DDDnineteen,bts_bighit
Indah4IAM,zeuwm
DANGIDOLS,BigHitEnt
DANGIDOLS,bts_bighit
Indah4IAM,BigHitEnt
Indah4IAM,bts_bighit
dasom2118,BigHitEnt
dasom2118,bts_bighit
gabrielaccerna,CityNews
JulieJCWilson,CityNews
JillAMackie,zchamu
JillAMackie,CityNews
ATorontonian,CityNews
rtlechow,CityNews
EverettMartin,ATorontonian
EverettMartin,CityNews
andrewennals,CityNews
MrDash109,yyzspotter
MrDash109,NadineLumley
MrDash109,CityNews
MrDash109,680News
stillwellgray,CityNews
GiustinaXO,rtlechow
GiustinaXO,CityNews
markhoffberg,tamera
markhoffberg,CityNews
josiedye,CityNews
reddogcw,PoliahuCDA
crobins72ca,PoliahuCDA
crobins72ca,CityNews
PoliahuCDA,JillLawless
scottdagostino,zchamu
scottdagostino,CityNews
PoliahuCDA,CityNews
yyzspotter,CityNews
yyzspotter,680News
emsentity,zchamu
emsentity,CityNews
PoliahuCDA,auditorydamage
PoliahuCDA,noizangel
zchamu,CityNews
AlanBisson,CityNews
auditorydamage,PoliahuCDA
auditorydamage,noizangel
NOONNIAGARA,CityNews
NOONNIAGARA,680News
tamera,CityNews
paul_henman,CityNews
kyle_a_m,tamera
kyle_a_m,CityNews
jonsavant,CityNews
jonsavant,680News
JillLawless,PoliahuCDA
afcwheels,CityNews
DHSpeedwagon,CityNews
WineCrash,CityNews
We3forDemocracy,BBCWorld
AEJkhalil,BBCWorld
FelipeEzquerro2,BBCWorld
evergreen7914,BBCWorld
We3forDemocracy,BBCWorld
Smeggypants,BBCWorld
We3forDemocracy,BBCWorld
PeaceJulio,BBCWorld
renitar,BBCWorld
RonScott719,thecoffeecop
RonScott719,stacos
LdyDragonfly,thecoffeecop
VeerleDV,thecoffeecop
TRAINER997,thecoffeecop
TRAINER997,ACCIanWiggett
PaulValentine55,thecoffeecop
PaulValentine55,positivepoluk
DCS_Bertie,thecoffeecop
DCS_Bertie,positivepoluk
NbpfdSt10,thecoffeecop
NbpfdSt10,wgfddeputy
AmandaLarche,thecoffeecop
Dancing_Petal,thecoffeecop
MrTeamster,AncaGurzu
MrTeamster,nitpickette01
MrTeamster,scottbix
ojisinnocent,AncaGurzu
ojisinnocent,scottbix
WillSeattle,AncaGurzu
WillSeattle,robshaw_vansun
WillSeattle,scottbix
1loriking,AncaGurzu
1loriking,InklessPW
1loriking,scottbix
lordWatcher85,AncaGurzu
lordWatcher85,scottbix
AngelHoldsworth,AncaGurzu
AngelHoldsworth,allisonpearson
AngelHoldsworth,scottbix
KathyKumpula,AncaGurzu
KathyKumpula,_chrisemanuel
KathyKumpula,scottbix
sadiestewart71,AncaGurzu
sadiestewart71,InklessPW
sadiestewart71,scottbix
JenniferMacRae,AncaGurzu
JenniferMacRae,scottbix
GabrielleR_cpc,AncaGurzu
GabrielleR_cpc,scottbix
GabrielleR_cpc,InklessPW
Mousie_Jane,TOMayorFord
deeEs112,MitchEDM
taylorgrossman_,StvMcAllister
taylorgrossman_,TOMayorFord
deeEs112,DONNNIEP
deeEs112,MitchEDM
MitchEDM,deeEs112
MyZihua,TOMayorFord
ShaneMacaulay,StvMcAllister
ShaneMacaulay,StvMcAllister
deeEs112,TOMayorFord
deeEs112,reporterdonpeat
DONNNIEP,deeEs112
DONNNIEP,MitchEDM
deeEs112,MitchEDM
_malekabbas,TOMayorFord
647Marc,TOMayorFord
WillontheRadio,TOMayorFord
DONNNIEP,deeEs112
DONNNIEP,MitchEDM
MyZihua,TOMayorFord
Iran_Photos,TOMayorFord
deeEs112,MitchEDM
MitchEDM,deeEs112
HuntTreadwell,TOMayorFord
MitchEDM,deeEs112
StvMcAllister,TOMayorFord
deeEs112,MitchEDM
DavidMontaldo,TOMayorFord
cyberma01,HuntTreadwell
cyberma01,TOMayorFord
deeEs112,MitchEDM
IdoBer41,TOMayorFord
KnucklesNilan30,TOMayorFord
unnmayor,TOMayorFord
daibyday,kanataimam
daibyday,OttawaPolice
christellasays,kanataimam
christellasays,OttawaPolice
DaveGoyette,kanataimam
DaveGoyette,OttawaPolice
Kenevin,kanataimam
Kenevin,MorganCrockett
Kenevin,OttawaPolice
kanataimam,christellasays
kanataimam,OttawaPolice
kanataimam,ChiefBordeleau
kanataimam,OttawaPolice
kanataimam,rcmpgrcpolice
kanataimam,CanadianForces
bernitarebeiro,kanataimam
bernitarebeiro,OttawaPolice
Adil_Mortgages,kanataimam
Adil_Mortgages,OttawaPolice
therealzed,kanataimam
cyr234,kanataimam
cyr234,OttawaPolice
CountryFriedROK,OPP_COMM_ER
CarllyD,OPP_COMM_ER
zchamu,DHamamdjian
zchamu,rjcsmith
zchamu,scottbix
Pullthepocket,Charli125
Sharlynegger,scottbix
SerdaTweets,scottbix
scribblercat,TheMurdochTimes
scribblercat,scottbix
macloo,scottbix
macloo,DHamamdjian
macloo,acarvin
macloo,Storyful
TvanGroningen,scottbix
Pamreports,scottbix
cherokeehottie,DHamamdjian
cherokeehottie,ejcs
cherokeehottie,scottbix
Dave_in_PHX,brenboo1
Dave_in_PHX,scottbix
Dave_in_PHX,rosalesquique
Charli125,scottbix
Charli125,Pullthepocket
TAW3333,DHamamdjian
TAW3333,Donna_West
TAW3333,scottbix
brenboo1,Dave_in_PHX
brenboo1,scottbix
brenboo1,rosalesquique
rjstewart,DHamamdjian
rjstewart,MarkWhitcombe
rjstewart,scottbix
rjstewart,DHamamdjian
rjstewart,MarkWhitcombe
rjstewart,scottbix
TheMurdochTimes,scottbix
TheMurdochTimes,scribblercat
jacquelinedib,DHamamdjian
jacquelinedib,scottbix
perfectrose2011,DHamamdjian
perfectrose2011,EastCauthor
perfectrose2011,scottbix
macloo,DHamamdjian
macloo,scottbix
macloo,acarvin
macloo,Storyful
justintetreault,brenboo1
justintetreault,scottbix
justintetreault,rosalesquique
DonKlericuzio,scottbix
rober1236Jua,scottbix
lonesomebilydad,DHamamdjian
lonesomebilydad,CTVLyndaSteele
lonesomebilydad,scottbix
rober1236Jua,Barbara_Wms
rober1236Jua,scottbix
DHamamdjian,scottbix
Donna_West,TAW3333
Donna_West,DHamamdjian
Donna_West,scottbix
ItsEnzo,brenboo1
ItsEnzo,scottbix
ItsEnzo,rosalesquique
meltait,inkscar
mog7546,scottbix
mog7546,DonKlericuzio
derek32smith,brenboo1
derek32smith,scottbix
derek32smith,rosalesquique
brenboo1,scottbix
brenboo1,rosalesquique
JudithShamian,DHamamdjian
JudithShamian,picardonhealth
JudithShamian,scottbix
scottbix,macloo
scottbix,DHamamdjian
scottbix,acarvin
scottbix,Storyful
meltait,scottbix
inkscar,meltait
cunningpike,brenboo1
cunningpike,scottbix
cunningpike,rosalesquique
Barbara_Wms,rober1236Jua
Barbara_Wms,scottbix
brenboo1,scottbix
brenboo1,rosalesquique
JWCounsell,CoachStanButler
JWCounsell,PxPOttawa
RickRippin,realmickfoley
tiller7411,realmickfoley
tiller7411,AndyAn100
tiller7411,realmickfoley
EddieEnyc,realmickfoley
muppetman1972,realmickfoley
EveGasse,realmickfoley
MercenaryPhoto,realmickfoley
ATLBOY88,realmickfoley
therealscumo,AndyAn100
therealscumo,realmickfoley
fishynewf,realmickfoley
TomQWood,realmickfoley
BrewGuy,realmickfoley
feendawg,realmickfoley
itssandrataylor,realmickfoley
ppotvin6199,realmickfoley
HockeyYogi,realmickfoley
toddhoyt3406,realmickfoley
fandomKRAZY,realmickfoley
Emile_BC,tailormann
cherrychain1,tailormann
mj52046600,tailormann
DandiLioness,tailormann
jeonskookie,bts_bighit
adindasxxi,bts_bighit
flowbaek,bts_bighit
dischaniago,bts_bighit
bootaes,bts_bighit
redbuIIets,bts_bighit
imnicolelouise,bts_bighit
sadloser666,bts_bighit
FEARLESSBTS,bts_bighit
forv_TH,bts_bighit
flowbaek,bts_bighit
supremedesu,bts_bighit
TBVHTAEHYUNG,bts_bighit
TBVHTAEHYUNG,bts_bighit
milkytaes,bts_bighit
taerapy,bts_bighit
impurebieber,bts_bighit
boogiewitstu,washingtonpost
colt745flockin1,washingtonpost
RichardKurdt,washingtonpost
aamodelminority,colt745flockin1
aamodelminority,washingtonpost
Raynsb,aamodelminority
Raynsb,boogiewitstu
PhdWilmot,frankkelly63
PhdWilmot,washingtonpost
beardnscars,popularcritic1
beardnscars,boogiewitstu
beardnscars,washingtonpost
popularcritic1,boogiewitstu
popularcritic1,washingtonpost
boogiewitstu,aamodelminority
boogiewitstu,washingtonpost
WRCphila,washingtonpost
MyNamesCharisma,Excited4Hillary
MyNamesCharisma,washingtonpost
Raynsb,aamodelminority
Raynsb,boogiewitstu
ginathewanderer,washingtonpost
Excited4Hillary,washingtonpost
aamodelminority,washingtonpost
aamodelminority,boogiewitstu
aamodelminority,washingtonpost
aamodelminority,boogiewitstu
aamodelminority,washingtonpost
frankkelly63,washingtonpost
aamodelminority,Raynsb
aamodelminority,boogiewitstu
aamodelminority,boogiewitstu
aamodelminority,washingtonpost
tf0620,washingtonpost
aamodelminority,boogiewitstu
aamodelminority,washingtonpost
TelaCat,popularcritic1
TelaCat,boogiewitstu
TelaCat,washingtonpost
boogiewitstu,aamodelminority
boogiewitstu,washingtonpost
MdSnakeheadz,washingtonpost
aamodelminority,boogiewitstu
aamodelminority,washingtonpost
candyguy53,CP24
jagergirlchrisy,CP24
candyguy53,LauraleeHickock
Francis_Vittini,CP24
riet911,CP24
MillageRandy,OPP_COMM_WR
ShortCanuck,acoyne
jwoodgett,darrellbricker
jwoodgett,acoyne
jwoodgett,brianleecrowley
VirginiaEichhor,acoyne
JODYMITIC,acoyne
JODYMITIC,DysthymicDad
violabratsche,VirginiaEichhor
violabratsche,acoyne
JaySpeers,acoyne
SusanGapka,acoyne
DarbyCar,acoyne
DarbyCar,MaryPChipman
Bjorn_Berg,acoyne
Sidedrive,acoyne
Rev_More_Profit,acoyne
bradwparr,acoyne
JRWard77,acoyne
LisaMaslove,acoyne
darrellbricker,acoyne
darrellbricker,brianleecrowley
lordWatcher85,bradwparr
lordWatcher85,acoyne
schizoidman,acoyne
schizoidman,EmmMacfarlane
PeebsY0,darrellbricker
PeebsY0,acoyne
browningrodger,acoyne
browningrodger,beisick306
suitcasey1,ImThatGentleman
SJB_Athletics,ImThatGentleman
jimjams70,ImThatGentleman
irish557,ImThatGentleman
LilDancingLily,ImThatGentleman
Babinxoxo,ImThatGentleman
kimulala,ImThatGentleman
surfyonce,ImThatGentleman
exdgh,grahamctv
msopee,grahamctv
Aussie5Heron,BBCBreaking
HannesNelander,BBCBreaking
ZanzibarStreet,BBCBreaking
Regina_Universe,BBCBreaking
Regina_Universe,CdnMomOf4
StevieJukeJoint,BBCBreaking
lotus2955,BBCBreaking
mysweetmouth,JudithKto
mysweetmouth,BBCBreaking
fridayfilms,BBCBreaking
Neiler_1,BBCBreaking
shayamjee,BBCBreaking
KraftyWurker,BBCBreaking
boyke_bond_Jr,BBCBreaking
ShahedTweets,BBCBreaking
grahamfcf,BBCBreaking
AuthorC_Leo,BBCBreaking
mysweetmouth,BBCBreaking
MartyGranby,BBCBreaking
JudithKto,mysweetmouth
JudithKto,BBCBreaking
JordanTeeth,bdunkelman
ImjakeOk,bdunkelman
thecatmelon,bdunkelman
ChrisAldin,bdunkelman
212tina212,bdunkelman
rnidna,bdunkelman
Sporty_Lilian,bdunkelman
canrugger,bdunkelman
starvethewhales,bdunkelman
Bahige_Skaf,bdunkelman
rnidna,bdunkelman
bootlegBUNNY,bdunkelman
NelsonMercury,bdunkelman
bdunkelman,canrugger
GunsOilRodeo,bdunkelman
canrugger,bdunkelman
SonOfLiberty796,bdunkelman
PowerOfChug,bdunkelman
sufiscot,Canadagentleman
sufiscot,bebird
courtneykarin,Canadagentleman
courtneykarin,averymorin
mikerowley61,Canadagentleman
CUWIOfficial,nenshi
bluecanadaca,tleehumphrey
bluecanadaca,nenshi
tleehumphrey,nenshi
max_power8484,bluecanadaca
max_power8484,tleehumphrey
max_power8484,nenshi
LakesPlace,tleehumphrey
LakesPlace,robbincanada
LakesPlace,nenshi
robbincanada,tleehumphrey
robbincanada,nenshi
RangerDanger13,tleehumphrey
RangerDanger13,yycProgressive
robbincanada,tleehumphrey
robbincanada,nenshi
robbincanada,tleehumphrey
robbincanada,nenshi
nenshi,tleehumphrey
nenshi,thevirtualguy
nenshi,JimPrentice
tarraaa,nenshi
Crackmacs,bluecanadaca
Crackmacs,nenshi
Crackmacs,tleehumphrey
tleehumphrey,nenshi
thevirtualguy,nenshi
thevirtualguy,JimPrentice
yycProgressive,tleehumphrey
yycProgressive,nenshi
tleehumphrey,nenshi
nenshi,tleehumphrey
FMPsportsguy,robbincanada
FMPsportsguy,tleehumphrey
FMPsportsguy,nenshi
tleehumphrey,yycProgressive
yycProgressive,tleehumphrey
yycProgressive,nenshi
Shortyr87,nenshi
Shortyr87,tleehumphrey
tleehumphrey,nenshi
tleehumphrey,yycProgressive
tleehumphrey,nenshi
nenshi,tleehumphrey
thevirtualguy,nenshi
thevirtualguy,nenshi
tleehumphrey,nenshi
tleehumphrey,bluecanadaca
tleehumphrey,nenshi
max_power8484,nenshi
max_power8484,cityofcalgary
bluecanadaca,nenshi
bluecanadaca,tleehumphrey
tleehumphrey,Shortyr87
tleehumphrey,nenshi
nenshi,tarraaa
nenshi,tleehumphrey
nkem70,RT_com
IrkHudson,a_ezzie
IrkHudson,RT_com
AllDigitalCoins,RT_com
IrkHudson,a_ezzie
IrkHudson,RT_com
ToddWise62,RT_com
dovorah001,RT_com
Vanas_Van,RT_com
PeterMcC66,RT_com
teamseaslug,RT_com
genenano,RT_com
TheRealBlair1,RT_com
yak4403,ToddWise62
yak4403,RT_com
a_ezzie,RT_com
dwt98,RT_com
pdarmancour,RT_com
normathire,RT_com
a_ezzie,IrkHudson
a_ezzie,RT_com
RolandJamez,RT_com
therealZTheory,ToddWise62
therealZTheory,Rrrrnessa
soulflight2012,ToddWise62
soulflight2012,Rrrrnessa
soulflight2012,RT_com
ShafiqTaliba,ToddWise62
BrandLind,RT_com
perfectrose2011,michaelmuhney
Official_Shar,michaelmuhney
perfectrose2011,michaelmuhney
CraftyGal65,michaelmuhney
DJHupp,michaelmuhney
buffysjj,michaelmuhney
Mommy2JandB,michaelmuhney
Tara_and_Esther,michaelmuhney
Mrs_Else,michaelmuhney
adsmont_monti,michaelmuhney
