Source,Target
ashwinkr88,HDLindiaOrg
AyatBak,twita_to
AyatBak,ashwinkr88
AyatBak,twita_to
AyatBak,ashwinkr88
ashwinkr88,twita_to
ashwinkr88,AyatBak
ashwinkr88,twita_to
ashwinkr88,AyatBak
RavenHUWolf,JohnnyTobin
AllmanWade,Kruising_Bye
AllmanWade,parkman_sandi
AllmanWade,Welsh58
AllmanWade,RavenHUWolf
ajsmite,RavenHUWolf
parkman_sandi,RavenHUWolf
parkman_sandi,AllmanWade
parkman_sandi,Welsh58
parkman_sandi,RavenHUWolf
RuparelSuresh,RavenHUWolf
RuparelSuresh,RavenHUWolf
retiredorange,CVN70MM2Nuke
retiredorange,RavenHUWolf
Innenwelttramp,parkman_sandi
Innenwelttramp,RavenHUWolf
AllmanWade,Kruising_Bye
AllmanWade,parkman_sandi
AllmanWade,Welsh58
AllmanWade,RavenHUWolf
AllmanWade,Kruising_Bye
AllmanWade,parkman_sandi
AllmanWade,Welsh58
AllmanWade,RavenHUWolf
ajsmite,RavenHUWolf
AllmanWade,parkman_sandi
AllmanWade,Welsh58
AllmanWade,RavenHUWolf
RavenHUWolf,RavenHUWolf
RuparelSuresh,parkman_sandi
RuparelSuresh,RavenHUWolf
Kruising_Bye,AllmanWade
Kruising_Bye,parkman_sandi
Kruising_Bye,Welsh58
Kruising_Bye,RavenHUWolf
AllmanWade,Kruising_Bye
AllmanWade,parkman_sandi
AllmanWade,Welsh58
AllmanWade,RavenHUWolf
JohnnyTobin,RavenHUWolf
CVN70MM2Nuke,RavenHUWolf
RavenHUWolf,CVN70MM2Nuke
RavenHUWolf,RavenHUWolf
DanOClunaigh,Zone6Combat
OkKelly22,DanOClunaigh
OkKelly22,Zone6Combat
Zone6Combat,SimZombie
Zone6Combat,ellepuntopi
DanOClunaigh,OkKelly22
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
RoRoscoe,Zone6Combat
SimZombie,ellepuntopi
SimZombie,Zone6Combat
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
SimZombie,Zone6Combat
SimZombie,ellepuntopi
DanOClunaigh,OkKelly22
DanOClunaigh,Zone6Combat
OkKelly22,DanOClunaigh
OkKelly22,Zone6Combat
DanOClunaigh,Zone6Combat
Zone6Combat,DanOClunaigh
DanOClunaigh,OkKelly22
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
DanOClunaigh,Zone6Combat
OkKelly22,DanOClunaigh
OkKelly22,Zone6Combat
avinashkc,SkyNews
avinashkc,sugincharles
samgbartrop,SkyNews
BlessedmanEzeo1,SkyNews
wheeliesmom,magiorNYT
wheeliesmom,Sulliview
wheeliesmom,magiorNYT
wheeliesmom,NYT
wheeliesmom,Sulliview
kakar_10,SaraTimes
concegtz,salmanfariz4
concegtz,SaraTimes
humblelion33,SaraTimes
vladdnewnoise,SaraTimes
Halide_y,SaraTimes
flavsanchez78,SaraTimes
salmanfariz4,SaraTimes
drnancho,SaraTimes
Camille___,SaraTimes
khankabeer50,SaraTimes
Heffevi,TerryMoran
mrwizard68,abcnews
bluecow100,abcnews
awdnewsgerman,abcnews
Garr_Bero,abcnews
Garr_Bero,abcnews
airlinestrategy,BlarryOfficial
airlinestrategy,airlivenet
TheFox720p,airlivenet
TheFox720p,BILD
kinghaunst,airlivenet
maggielaw70,airlivenet
Ms_Verstand,airlivenet
BlarryOfficial,airlivenet
BlarryOfficial,BILD
DHamamdjian,AP
SMillerWATE,AP
bryanshawver,AP
makoipopioco,AP
AshliKIRO7,AP
guy1749,AP
guy1749,FAANews
guy1749,AirportKRAL
viannahlee,AP
LaurenEPrince,AP
guy1749,AP
guy1749,FAANews
guy1749,AirportKRAL
lfrenchnews,AP
guy1749,AP
guy1749,FAANews
guy1749,AirportKRAL
owm4xst,AP
ALPERERDN,AP
Shimmerinbloom,AP
C3SI0,AP
bay_lara,AP
guy1749,AP
guy1749,FAANews
guy1749,AirportKRAL
nataliaecg,AP
BlakeKARE11,AP
beckized,slone
beckized,ianslessor
radiradi,slone
Wauwelwok,Allochtoons
Wauwelwok,slone
Swohtz,slone
Swohtz,SemperFiCop
haridasdr,slone
haridasdr,sharmila_swamy
ianslessor,slone
ianslessor,slone
slone,ianslessor
slone,slone
CrueIAM,slone
maryjones1417,slone
viptandon,slone
Allochtoons,Wauwelwok
Allochtoons,slone
BenRoZero,slone
Allochtoons,slone
Allochtoons,Wauwelwok
fiddlestix007,slone
fiddlestix007,ianslessor
beckized,slone
KatjaSherlocked,_icla_
KatjaSherlocked,BBCBreaking
claudiapapo,Larryputt
claudiapapo,BBCBreaking
ATEEKSTER,BBCBreaking
fukuda326,BBCBreaking
PRChick101,BBCBreaking
CSWrite2Inspire,_icla_
CSWrite2Inspire,BBCBreaking
_icla_,KatjaSherlocked
Rippersspot,BBCBreaking
Rippersspot,BBCWorld
WLKYAnnalysa,BBCBreaking
fukuda326,BBCBreaking
davis1087,BBCBreaking
davis1087,CSWrite2Inspire
makoipopioco,BBCBreaking
Larryputt,BBCBreaking
Larryputt,claudiapapo
CSWrite2Inspire,davis1087
CSWrite2Inspire,BBCBreaking
Servando2011,BBCBreaking
1776BetsyRoss,Larryputt
1776BetsyRoss,BBCBreaking
1776BetsyRoss,claudiapapo
alexandragunn,BBCBreaking
LeighFowle,BBCBreaking
CSWrite2Inspire,BBCBreaking
_icla_,BBCBreaking
BarrisDeManresa,BBCBreaking
adamwride,thatjohn
adamwride,AirlineReporter
miami_rick,thatjohn
miami_rick,AirlineReporter
Zucchiniblute,Lufthansa_DE
lotirant,Lufthansa_DE
lotirant,LauraBorras
terilassie,Lufthansa_DE
terilassie,ThisWeekGermany
laicklee,Lufthansa_DE
f89fbdb50036485,Lufthansa_DE
xcrucifier,WSJ
pujivohocug,WSJ
miladsharrr,WSJ
miladsharrr,shahinnajafi80
ReVunZeL,WSJ
OGChoe,WSJ
aliphex,WSJ
mabelgasca,WSJ
ParisBurned,WSJ
himawarirome,WSJ
Mohammad_ziyari,WSJ
Mohammad_ziyari,shahinnajafi80
PatrickOmune,WSJ
NatalieBrand,WSJ
J_Slaven13,EddieSureman
HarryDoyleESPN,FoxNews
EddieSureman,J_Slaven13
TeachESL,FoxNews
KhawandE,FoxNews
jonr402_jon,FoxNews
gbemy01,FoxNews
msft9,FoxNews
AKostadaras,FoxNews
Rfravel,FoxNews
Rfravel,AirCrashMayday
rickfowler77,HippoluATX
rickfowler77,FoxNews
topnotch36532,FoxNews
J_Slaven13,EddieSureman
EddieSureman,J_Slaven13
Williams01Dave,FoxNews
USAFMEDIC21,FoxNews
CalTexAzBoy,FoxNews
lonilynn910,FoxNews
apostlelaurinda,FoxNews
bd21ah,FoxNews
bd21ah,debrajsaunders
bd21ah,hknightsf
bd21ah,annkillion
bd21ah,MissBigelow
EddieSureman,FoxNews
HippoluATX,FoxNews
J_Slaven13,EddieSureman
FoxInNotts,skymarkwhite
FoxInNotts,KayBurley
leonidasmujahid,Independent
newborl,Independent
andsto42,Independent
newborl,Independent
luke_neo,Independent
raider_truth,Independent
keysrgood,Independent
rahulhunjan,Independent
keysrgood,Independent
juancarlosfeli,airlivenet
PollyR_Aviation,jwparkin
PollyR_Aviation,airlivenet
jwparkin,airlivenet
jwparkin,PollyR_Aviation
Crazy_Dymnd,airlivenet
jwparkin,PollyR_Aviation
jwparkin,airlivenet
PollyR_Aviation,jwparkin
PollyR_Aviation,airlivenet
Steve_o_herts,airlivenet
Steve_o_herts,skymarkwhite
Kiteaton,airlivenet
BefriendsRadio,Kiteaton
BefriendsRadio,airlivenet
cleamounette,Kiteaton
cleamounette,airlivenet
AliMaolud,KhaledBeydoun
Drgregmeek,KhaledBeydoun
chriswpalmer,KhaledBeydoun
cbecker55373,KhaledBeydoun
cbecker55373,MEastQuagmire
ChurchHopJoshua,absurdistwords
ChurchHopJoshua,KhaledBeydoun
SecureUSATalk,KhaledBeydoun
nobigotry,KhaledBeydoun
ChurchHopJoshua,absurdistwords
fatimazaahn,KhaledBeydoun
MDTwankyTwank,KhaledBeydoun
earldunbar,KhaledBeydoun
earldunbar,StlGal_36
absurdistwords,KhaledBeydoun
dhtorch,KhaledBeydoun
dhtorch,yasminehajjaji
dinkidie,KhaledBeydoun
notpotus34,absurdistwords
notpotus34,KhaledBeydoun
JeannetteBay,KhaledBeydoun
kleighholmquist,absurdistwords
kleighholmquist,KhaledBeydoun
absurdistwords,ChurchHopJoshua
yasminehajjaji,dhtorch
kayski,KhaledBeydoun
alexfink,AJENews
alexfink,germanwings
rjtweetuk,AJENews
rjtweetuk,germanwings
marmotte96,Conservative_VW
marmotte96,LACPURE
cdan6081,Conservative_VW
alhadryhamood,Independent
tahira1214,Independent
Hwan_chang_ota,Independent
LiamPLEdwards,BBCBreaking
BeatsAustralia,BBCBreaking
tzytgsk,BBCBreaking
TDuman06,BBCBreaking
AbeniBuddha,BBCBreaking
AbeniBuddha,DimitraCee
Evilmonkey363,woteverchanges
Evilmonkey363,BBCBreaking
Evilmonkey363,fhollande
jooilong,BBCBreaking
Nergui_ckia,BBCBreaking
MissJW77,BBCBreaking
WONWOOKIM2,BBCBreaking
ClementAkpabio,BBCBreaking
iyawe,BBCBreaking
biswajitmitra29,BBCBreaking
realBKW,BBCBreaking
woteverchanges,BBCBreaking
woteverchanges,fhollande
Nk461512,BBCBreaking
WONWOOKIM2,BBCBreaking
marnie_hud,BBCBreaking
Blue_petee,BBCBreaking
isoladipanarea,BBCBreaking
isoladipanarea,BBCWorld
IloveDawgs83,BBCBreaking
Kaleivani_,BBCBreaking
castlefordtiger,BBCBreaking
LesJohnsLes,torin
onkurc,torin
Steve_Gwen,JulieB_LFC
Steve_Gwen,JulieB_LFC
JulieB_LFC,planefinder
JulieB_LFC,cruevertonian
JulieB_LFC,Steve_Gwen
JulieB_LFC,Steve_Gwen
Steve_Gwen,JulieB_LFC
JulieB_LFC,Steve_Gwen
Steve_Gwen,JulieB_LFC
JulieB_LFC,cruevertonian
JulieB_LFC,Steve_Gwen
JulieB_LFC,Steve_Gwen
Steve_Gwen,JulieB_LFC
Steve_Gwen,JulieB_LFC
Steve_Gwen,JulieB_LFC
JulieB_LFC,cruevertonian
tuggysts11,JulieB_LFC
Steve_Gwen,JulieB_LFC
JulieB_LFC,tuggysts11
JulieB_LFC,Steve_Gwen
Steve_Gwen,JulieB_LFC
tuggysts11,JulieB_LFC
Steve_Gwen,JulieB_LFC
Steve_Gwen,JulieB_LFC
Steve_Gwen,JulieB_LFC
tuggysts11,JulieB_LFC
JulieB_LFC,Steve_Gwen
JulieB_LFC,tuggysts11
JulieB_LFC,Steve_Gwen
JulieB_LFC,Steve_Gwen
LNichilson,RT_com
LNichilson,RT_com
awdnewsgerman,RT_com
awdnewsgerman,flightradar24
digi051669,RT_com
digi051669,flightradar24
likugezesut,RT_com
awdnewsgerman,RT_com
awdnewsgerman,flightradar24
JuergenMeyer2,RT_com
JuergenMeyer2,flightradar24
willambeIli,SputnikInt
ElRicicle,SputnikInt
7dimensionalET,SputnikInt
7dimensionalET,marcelsardo
0opst,SputnikInt
0opst,flightradar24
nacimdilmi,9NewsAUS
nacimdilmi,Globalgallop
_niallsgravity,9NewsAUS
ShaunaghG,flybyday63
ShaunaghG,robdelaney
ShaunaghG,static_king1
ShaunaghG,flybyday63
ShaunaghG,robdelaney
static_king1,ShaunaghG
static_king1,flybyday63
static_king1,robdelaney
flybyday63,_SuperBrad_
flybyday63,Brydon_N
flybyday63,_SuperBrad_
flybyday63,Brydon_N
silverstrivers,flybyday63
silverstrivers,anthea_bailey
_SuperBrad_,flybyday63
_SuperBrad_,Brydon_N
ar_predictions,flybyday63
_SuperBrad_,flybyday63
_SuperBrad_,Brydon_N
flybyday63,_SuperBrad_
flybyday63,Brydon_N
KindLadyAdilah,flybyday63
KindLadyAdilah,compassiom
CateStar86,nr100ap
CateStar86,flybyday63
MCEngineer1349,flybyday63
MCEngineer1349,Hutch_USA
nr100ap,flybyday63
Gibbsyxxx,flybyday63
malvikakapoor8,flybyday63
DegusLocke,flybyday63
DegusLocke,compassiom
maidhci,BuzzFeedNews
BarryHayes,BuzzFeedNews
AutismMama06,BuzzFeedNews
rshak8,BuzzFeedNews
Douglas_Nilsson,rshak8
Douglas_Nilsson,BuzzFeedNews
sian_eckles,DailyMirror
DinesChris,DailyMirror
Linda_Sgoluppi,DailyMirror
ToddWFAA8,JasonWhitely
ToddWFAA8,nytimes
LynnEva0806805,JasonWhitely
LynnEva0806805,nytimes
JasonWhitely,ToddWFAA8
JasonWhitely,MissFit_
JasonWhitely,nytimes
slsandpet,WSJ
slsandpet,jurylady5
Humoritarian,WSJ
fifarahman,WSJ
vjg_503,WSJ
misssaxbys,WSJ
_Vzla,WSJ
Mononoke__Hime,WSJ
EdWardMDBlog,WSJ
ardatikk,WSJ
patsify,WSJ
xcrucifier,WSJ
brianlian,WSJ
SecularFraud,WSJ
missanemixx,Dakeb_MCFC
WillsKyle,SkyNewsBreak
Dakeb_MCFC,SkyNewsBreak
DLachine,SkyNewsBreak
its_karim,SkyNewsBreak
Dakeb_MCFC,missanemixx
Dakeb_MCFC,missanemixx
CrazySadie92,SkyNewsBreak
CrazySadie92,BBCwestcott
dan_langshaw,globalscale36
dan_langshaw,itvnews
globalscale36,dan_langshaw
globalscale36,itvnews
ristau22,itvnews
SerahTopedo,itvnews
LeonCallander94,itvnews
Undercover_mole,itvnews
dan_langshaw,globalscale36
dan_langshaw,itvnews
PollyR_Aviation,itvnews
ty4e87,itvnews
dan_langshaw,itvnews
globalscale36,dan_langshaw
globalscale36,itvnews
globalscale36,ristau22
globalscale36,itvnews
DeniseD72,PSYCHICTWINS
DeniseD72,itvnews
DeniseD72,ItsBouquet
peterodwyer1,itvnews
TeachESL,delaynelee
TeachESL,delaynelee
JSTNBCHM,rConflictNews
HappyWindl,rConflictNews
mannmitdemkoks,rConflictNews
delaynelee,TeachESL
delaynelee,rConflictNews
delaynelee,TeachESL
lucyham,AP
Rebeca_Snz,AP
Grady_Trimble,AP
bowley115,AP
dfjww,AP
Peyto_Lake_,AP
Peyto_Lake_,NorthmanTrader
CarolainaGondra,AP
greg_kemper,thatjohn
ThomasOConnor01,SkyNews
ThomasOConnor01,RobPortley
BiroSandor,SkyNews
YorkieyBoyPaul,SkyNews
Anglozion76,SkyNews
darren45336667,SkyNews
katzeye75,SkyNews
Lins1969_,SkyNews
RajBinnor,LonWasBer
RajBinnor,SkyNews
ThomasOConnor01,RobPortley
ThomasOConnor01,SkyNews
Blessoboy,henkvaness
MudTrek,henkvaness
varadigabor,henkvaness
Mariannesaade,Independent
Mariannesaade,ninagarcia
ELIO_DAN1920,BreakingNews
ELIO_DAN1920,Morning_Joe
SPRobinson22,bonniebell
SPRobinson22,BreakingNews
SPRobinson22,Morning_Joe
bonniebell,SPRobinson22
bonniebell,BreakingNews
bonniebell,Morning_Joe
RayFlo13,BreakingNews
RayFlo13,Morning_Joe
janetgkent3024,BreakingNews
janetgkent3024,Morning_Joe
andya09,BreakingNews
andya09,Morning_Joe
Britt_tastic,BreakingNews
Britt_tastic,11
bonniebell,SPRobinson22
bonniebell,BreakingNews
bonniebell,Morning_Joe
GXaalim,BreakingNews
SPRobinson22,BreakingNews
SPRobinson22,Morning_Joe
SPRobinson22,bonniebell
Wolkenmeister,crashpilotin
Wolkenmeister,RalphMahlo
anaevamoya,SecularFraud
anaevamoya,airlivenet
anaevamoya,ShekharGupta
A3803,airlivenet
orientation_SMC,airlivenet
orientation_SMC,ShekharGupta
EDDFSpotting,crashpilotin
EDDFSpotting,Wolkenmeister
EDDFSpotting,RalphMahlo
Wolkenmeister,crashpilotin
Wolkenmeister,RalphMahlo
RalphMahlo,airlivenet
schnassn,RalphMahlo
schnassn,airlivenet
ervijaysharma,airlivenet
ervijaysharma,ShekharGupta
RalphMahlo,schnassn
RalphMahlo,airlivenet
Autopilotuser,crashpilotin
Autopilotuser,Wolkenmeister
Autopilotuser,RalphMahlo
jackrosslav,anaevamoya
jackrosslav,SecularFraud
jackrosslav,airlivenet
jackrosslav,ShekharGupta
lunchforone,RalphMahlo
SecularFraud,anaevamoya
SecularFraud,airlivenet
SecularFraud,ShekharGupta
26bath,airlivenet
SecularFraud,airlivenet
SecularFraud,ShekharGupta
nicoleodera,airlivenet
Wolkenmeister,RalphMahlo
RalphMahlo,crashpilotin
crashpilotin,RalphMahlo
Wolkenmeister,crashpilotin
Wolkenmeister,RalphMahlo
crashpilotin,Wolkenmeister
crashpilotin,RalphMahlo
crashpilotin,Wolkenmeister
crashpilotin,RalphMahlo
IsaacGoBo,01OrioL
IsaacGoBo,tonfalques
IsaacGoBo,airlivenet
01OrioL,airlivenet
01OrioL,tonfalques
91Shorty,airlivenet
91Shorty,BBCBreaking
91Shorty,FlightCrisis
IsaacGoBo,01OrioL
IsaacGoBo,tonfalques
IsaacGoBo,airlivenet
SUHOzyeol21,Baekyeoliee
SUHOzyeol21,precious_luhan
awdnewsgerman,Baekyeoliee
eltonmorrow1,NahlahAyed
micronaught,NahlahAyed
ValMackinnon,NahlahAyed
MorganRoebuck,NahlahAyed
RobinAnnHunt,nypost
ImPoliticalWill,nypost
ImPoliticalWill,NRA
ImPoliticalWill,SenFeinstein
blingsusangold,nypost
hoistingmysail,nypost
southernkimmy,nypost
Kevin_NissenDC,nypost
Lastmedic,nypost
drprocino,nypost
atclew58,NYCAviation
JuergenMeyer2,NYCAviation
MattSoleyn,NYCAviation
rdt757,NYCAviation
TinekeSenf,YanniKouts
marco_cesario,YanniKouts
marco_cesario,oemoral
marco_cesario,germanwings
marco_cesario,flightradar24
BobbyMageroski,YanniKouts
BobbyMageroski,germanwings
BobbyMageroski,flightradar24
SivaG,ReutersAero
Novorossiyan,ReutersAero
Novorossiyan,MatthewPDown
Novorossiyan,Reuters
Novorossiyan,CIA
JIR0s4cast,ReutersAero
hudge1234,ReutersAero
hudge1234,Flightglobal
care_abacus,Channel4News
Socialistdawn,Channel4News
emaleroland,terrisanislo
emaleroland,RedNationRising
NANCYBRADYUSA,RedNationRising
terrisanislo,RedNationRising
terrisanislo,emaleroland
RedNationRising,emaleroland
RedNationRising,terrisanislo
Newfamilyguy,RedNationRising
Horse2015Woman,RedNationRising
emaleroland,RedNationRising
emaleroland,terrisanislo
terrisanislo,RedNationRising
DanMartin_cards,RedNationRising
emaleroland,terrisanislo
emaleroland,RedNationRising
Capt_ST,JESUSR3IgNS
Capt_ST,RedNationRising
terrisanislo,RedNationRising
terrisanislo,emaleroland
terrisanislo,RedNationRising
terrisanislo,emaleroland
Capt_ST,RedNationRising
terrisanislo,emaleroland
terrisanislo,RedNationRising
terrisanislo,RedNationRising
terrisanislo,emaleroland
terrisanislo,emaleroland
terrisanislo,RedNationRising
terrisanislo,RedNationRising
terrisanislo,RedNationRising
terrisanislo,RedNationRising
terrisanislo,emaleroland
terrisanislo,RedNationRising
Horse2015Woman,RedNationRising
terrisanislo,emaleroland
terrisanislo,RedNationRising
JESUSR3IgNS,Capt_ST
JESUSR3IgNS,RedNationRising
terrisanislo,RedNationRising
terrisanislo,emaleroland
RedNationRising,terrisanislo
BaimAlli,ThisIsGaZa
Minus777,marcepa49
Minus777,flightradar24
Minus777,isobelroe
marcepa49,Minus777
