Source,Target
brigadam,lenoretaylor
stackboyroyale,702sydney
stackboyroyale,John__Donegan
westie_whinging,oztruther1
westie_whinging,SpiracyScience
westie_whinging,702sydney
westie_whinging,abcnews
westie_whinging,John__Donegan
weemac47,702sydney
weemac47,abcnews
weemac47,John__Donegan
canberraseal,702sydney
canberraseal,John__Donegan
oztruther1,westie_whinging
oztruther1,SpiracyScience
oztruther1,702sydney
oztruther1,abcnews
oztruther1,John__Donegan
bradls99,702sydney
bradls99,abcnews
bradls99,John__Donegan
drunkasstweets,702sydney
drunkasstweets,PhoenixUtters
drunkasstweets,John__Donegan
MaxineBennett,702sydney
MaxineBennett,ZJGarred
MaxineBennett,John__Donegan
garagepanda,702sydney
garagepanda,abcnews
garagepanda,John__Donegan
westie_whinging,SpiracyScience
westie_whinging,702sydney
westie_whinging,abcnews
westie_whinging,John__Donegan
westie_whinging,SpiracyScience
westie_whinging,702sydney
westie_whinging,abcnews
westie_whinging,John__Donegan
SpiracyScience,westie_whinging
SpiracyScience,702sydney
SpiracyScience,abcnews
SpiracyScience,John__Donegan
PhoenixUtters,drunkasstweets
PhoenixUtters,702sydney
PhoenixUtters,John__Donegan
Dazr,702sydney
Dazr,ABCNews24
Dazr,John__Donegan
SpiracyScience,702sydney
SpiracyScience,abcnews
SpiracyScience,John__Donegan
SpiracyScience,oztruther1
SpiracyScience,westie_whinging
SpiracyScience,John__Donegan
SpiracyScience,westie_whinging
SpiracyScience,702sydney
SpiracyScience,abcnews
SpiracyScience,John__Donegan
KUAustralia,702sydney
KUAustralia,John__Donegan
raj10246,702sydney
raj10246,John__Donegan
raj10246,ABCNews24
raj10246,abpnewstv
AvantiUTD,itvnews
haylsdew,itvnews
haylsdew,HeyitsSarahW
PdOgPT,itvnews
havyatt,margokingston1
havyatt,MrDenmore
havyatt,dailytelegraph
havyatt,rupertmurdoch
margokingston1,MrDenmore
margokingston1,dailytelegraph
BendalongMorgan,MrDenmore
HydecomLorraine,margokingston1
HydecomLorraine,MrDenmore
HydecomLorraine,dailytelegraph
AussieRock,margokingston1
AussieRock,MrDenmore
AussieRock,dailytelegraph
navypti,MrDenmore
navypti,margokingston1
jcalabra,MrDenmore
jcalabra,myknittingwool
MrDenmore,margokingston1
MrDenmore,dailytelegraph
Maybeee2011,MrDenmore
AussieAl1,MrDenmore
gjfitzgerald,MrDenmore
ipmaster,MrDenmore
MrDenmore,gjfitzgerald
FlyOpineMonkey,MrDenmore
FlyOpineMonkey,margokingston1
FlyOpineMonkey,dailytelegraph
gjfitzgerald,MrDenmore
gjfitzgerald,Boeufblogginon
cloudless8,MrDenmore
navypti,drmarkhayes
navypti,margokingston1
navypti,MrDenmore
SimonPa50494208,MrDenmore
drmarkhayes,margokingston1
drmarkhayes,MrDenmore
chef_angelwings,MrDenmore
chef_angelwings,croakeyblog
ArfaShahid,aussieontheroad
MusicByJules,ArfaShahid
MusicByJules,ArfaShahid
aussieontheroad,ArfaShahid
cupsmom25,ArfaShahid
cupsmom25,tjsmith59
bigtarmada,ArfaShahid
ArfaShahid,tjsmith59
ArfaShahid,cupsmom25
ArfaShahid,tjsmith59
cupsmom25,that_sarahchica
ArfaShahid,aussieontheroad
that_sarahchica,cupsmom25
that_sarahchica,ArfaShahid
that_sarahchica,tjsmith59
Diplomtc_Immnty,ArfaShahid
ArfaShahid,Diplomtc_Immnty
tjsmith59,ArfaShahid
cupsmom25,that_sarahchica
cupsmom25,ArfaShahid
cupsmom25,tjsmith59
ArfaShahid,MusicByJules
aussieontheroad,ArfaShahid
that_sarahchica,cupsmom25
Diplomtc_Immnty,ArfaShahid
that_sarahchica,ArfaShahid
ArvindNagendra,Channel7
mwk007,Channel7
ClrLindaScott,Channel7
airdogmiller,Channel7
airdogmiller,7NewsSydney
ottawafamtree,Channel7
RobertDEdwards,Channel7
BiebersVenus,Channel7
jayquu,Channel7
EvolvedAtheist,Channel7
jason_s_french,Channel7
LaurenJacka1996,Channel7
LaurenJacka1996,sunriseon7
paydurtpete,BBCWorld
paydurtpete,BBCNewsAus
abkoma,BBCWorld
abkoma,BBCNewsAus
delia_deviez,BBCWorld
delia_deviez,BBCNewsAus
meonho93,BBCWorld
meonho93,BBCNewsAus
TamaraJosephs,BBCWorld
TamaraJosephs,RebelMouse
Kaiberius,BBCWorld
Kaiberius,BBCNewsAus
Garyisgoing,BBCWorld
Garyisgoing,BBCNewsAus
aprilritchey,BBCWorld
aprilritchey,BBCNewsAus
Garyisgoing,BBCWorld
Garyisgoing,BBCNewsAus
01835099223,polynesianD0LL
tweetmuzzu,polynesianD0LL
tweetmuzzu,ShashiTharoor
tweetmuzzu,nswpolice
Agni_B,polynesianD0LL
Agni_B,ShashiTharoor
KathrynRoyle,polynesianD0LL
arunan05,polynesianD0LL
arunan05,ShashiTharoor
romeshchandar,KathrynRoyle
romeshchandar,polynesianD0LL
julushah,polynesianD0LL
julushah,ShashiTharoor
shailendra1978,polynesianD0LL
shailendra1978,ShashiTharoor
profoundNflawed,polynesianD0LL
profoundNflawed,ShashiTharoor
yaps9,polynesianD0LL
yaps9,ShashiTharoor
_plzK,polynesianD0LL
_plzK,Trinity378
IsraelBarcelon,lachlan_kennedy
IsraelBarcelon,channeltennews
DaveGrimme,eilish_O
DaveGrimme,lachlan_kennedy
DaveGrimme,channeltennews
BredliPythons,lachlan_kennedy
BredliPythons,Wimlah
Juzmon,lachlan_kennedy
Juzmon,lachlan_kennedy
Juzmon,Sandra_Sully
eilish_O,DaveGrimme
eilish_O,lachlan_kennedy
eilish_O,channeltennews
methvens,lachlan_kennedy
methvens,Sandra_Sully
capitalteacher,lachlan_kennedy
capitalteacher,nareenyoung
eatmeetswest,itsjustlogical1
Ashwin_9978,lachlan_kennedy
Ashwin_9978,channeltennews
ctremmie,lachlan_kennedy
ctremmie,channeltennews
itsjustlogical1,lachlan_kennedy
itsjustlogical1,channeltennews
eilish_O,lachlan_kennedy
eilish_O,channeltennews
thetangibleblog,lachlan_kennedy
DaveGrimme,lachlan_kennedy
DaveGrimme,WI4Palin
DaveGrimme,eilish_O
DaveGrimme,lachlan_kennedy
DaveGrimme,channeltennews
anna_kouloubos,lachlan_kennedy
anna_kouloubos,Sandra_Sully
Bindi_James,lachlan_kennedy
Bindi_James,Sonia_Rose1
FranCarleton,lachlan_kennedy
FranCarleton,Sandra_Sully
tvafricanetwork,BBCNewsAus
JinalPatel09,BBCNewsAus
JinalPatel09,BBCWorld
ptolton,BBCNewsAus
ptolton,mrbrown
ZakiRaharjo,BBCNewsAus
MarcelaHolguinM,BBCNewsAus
MarcelaHolguinM,BBCWorld
ChrisanneChin,BBCNewsAus
ChrisanneChin,BBCNewsAsia
AaronKernaghan,BBCNewsAus
Daniel___Guzman,MarcelaHolguinM
Daniel___Guzman,BBCNewsAus
Daniel___Guzman,BBCWorld
ChinaCacheLive,BBCNewsAus
SofaKingBaked69,BBCNewsAus
SofaKingBaked69,BBCWorld
downunder30,BBCNewsAus
Opheliali810,BBCNewsAus
Opheliali810,BBCWorld
Al_Laalikaeeya,SalafiSisters
Izharudeen1924,AbuGhazi01
Izharudeen1924,SalafiSisters
Izharudeen1924,Slaveofalwahhab
marialuis91,Al_Laalikaeeya
marialuis91,SalafiSisters
AbuGhazi01,SalafiSisters
AbuGhazi01,Slaveofalwahhab
Izharudeen1924,AbuGhazi01
Izharudeen1924,SalafiSisters
Izharudeen1924,Slaveofalwahhab
Izharudeen1924,AbuGhazi01
Izharudeen1924,SalafiSisters
Izharudeen1924,Slaveofalwahhab
Tiranga_Sena,nheptulla
Tiranga_Sena,APJAbdulKalam
foolsdie326,ibedaboss123
foolsdie326,APJAbdulKalam
ibedaboss123,ShukurAbdus
nheptulla,APJAbdulKalam
ibedaboss123,APJAbdulKalam
foolsdie326,azhagi_
foolsdie326,APJAbdulKalam
nheptulla,Tiranga_Sena
nheptulla,APJAbdulKalam
AmitSwami77,APJAbdulKalam
AmitSwami77,DivyaHariOm
ibedaboss123,APJAbdulKalam
ShukurAbdus,ibedaboss123
ShukurAbdus,APJAbdulKalam
ibedaboss123,foolsdie326
EvolveLeadLove,APJAbdulKalam
azhagi_,APJAbdulKalam
NotasMedicina,Chu_SpringNews
NotasMedicina,INTLSpectator
CarolineVonhoff,devils4dvocate
CarolineVonhoff,bottehond11
CarolineVonhoff,INTLSpectator
CarolineVonhoff,JoostNiemoller
CarolineVonhoff,dennis_dw
annettekiel,petersiebelt
annettekiel,INTLSpectator
annettekiel,JoostNiemoller
Chu_SpringNews,INTLSpectator
CarolineVonhoff,INTLSpectator
CarolineVonhoff,JoostNiemoller
rosenbluth_alex,INTLSpectator
flyboymcgee,INTLSpectator
zefirotorna,INTLSpectator
786usa,INTLSpectator
786usa,washingtonpost
786usa,Shahidmasooddr
dennis_dw,CarolineVonhoff
dennis_dw,JoostNiemoller
devils4dvocate,bottehond11
devils4dvocate,CarolineVonhoff
devils4dvocate,INTLSpectator
devils4dvocate,JoostNiemoller
petersiebelt,INTLSpectator
petersiebelt,JoostNiemoller
CarolineVonhoff,dennis_dw
CarolineVonhoff,JoostNiemoller
CarolineVonhoff,INTLSpectator
dennis_dw,CarolineVonhoff
dennis_dw,JoostNiemoller
dennis_dw,INTLSpectator
MarciaCrocker01,petersiebelt
7PinkPanther7,INTLSpectator
Keylani_,INTLSpectator
dennis_dw,CarolineVonhoff
dennis_dw,JoostNiemoller
CarolineVonhoff,nfz6047l
CarolineVonhoff,_Save_My_Life
Jen3578,INTLSpectator
Jen3578,Jurisprude1
CarolineVonhoff,dennis_dw
CarolineVonhoff,JoostNiemoller
devils4dvocate,CarolineVonhoff
devils4dvocate,bottehond11
devils4dvocate,INTLSpectator
devils4dvocate,JoostNiemoller
devils4dvocate,dennis_dw
Gjoene,CarolineVonhoff
Gjoene,JoostNiemoller
Gjoene,INTLSpectator
IranPolitik,INTLSpectator
bottehond11,CarolineVonhoff
bottehond11,INTLSpectator
bottehond11,JoostNiemoller
Sanity_3,INTLSpectator
TimothyGentile,INTLSpectator
Ansy_Pansy,tezar1962
Ansy_Pansy,milesb
Eilramak,greds6
Eilramak,apostleJide
Eilramak,milesb
norzf,MissElJamal
norzf,jaichele70
norzf,milesb
apostleJide,milesb
jaichele70,imazen13
jaichele70,milesb
greds6,IndiaAnalyst
greds6,milesb
norzf,jaichele70
Eilramak,apostleJide
Eilramak,milesb
tezar1962,Ansy_Pansy
tezar1962,milesb
IndiaAnalyst,greds6
IndiaAnalyst,milesb
IndiaAnalyst,milesb
jaichele70,norzf
jaichele70,norzf
jaichele70,norzf
garry_thomas,milesb
patcm_,milesb
greds6,jaichele70
greds6,milesb
1_Clairvoyant_1,jaichele70
1_Clairvoyant_1,milesb
norzf,jaichele70
1_Clairvoyant_1,jaichele70
1_Clairvoyant_1,milesb
greds6,IndiaAnalyst
greds6,milesb
norzf,jaichele70
NicholasBattles,milesb
Eilramak,greds6
Eilramak,milesb
greds6,IndiaAnalyst
greds6,milesb
imazen13,jaichele70
imazen13,milesb
jaichele70,imazen13
jaichele70,milesb
imazen13,jaichele70
imazen13,milesb
IndiaAnalyst,greds6
IndiaAnalyst,milesb
jaichele70,milesb
apostleJide,Eilramak
apostleJide,milesb
imazen13,jaichele70
imazen13,milesb
IndiaAnalyst,greds6
IndiaAnalyst,milesb
apostleJide,Eilramak
apostleJide,milesb
greds6,IndiaAnalyst
greds6,milesb
norzf,jaichele70
patcm_,milesb
Eilramak,milesb
1_Clairvoyant_1,jaichele70
1_Clairvoyant_1,milesb
apostleJide,Eilramak
apostleJide,milesb
jaichele70,imazen13
jaichele70,milesb
jaichele70,imazen13
jaichele70,milesb
Eilramak,apostleJide
Eilramak,milesb
jaichele70,norzf
greds6,IndiaAnalyst
greds6,milesb
tezar1962,milesb
greds6,Eilramak
greds6,milesb
greds6,Eilramak
greds6,apostleJide
greds6,milesb
MissElJamal,jaichele70
MissElJamal,milesb
IndiaAnalyst,milesb
imazen13,jaichele70
imazen13,milesb
IndiaAnalyst,greds6
IndiaAnalyst,milesb
Eilramak,apostleJide
Eilramak,milesb
Eilramak,apostleJide
Eilramak,milesb
jaichele70,norzf
norzf,jaichele70
norzf,jaichele70
jaichele70,norzf
norzf,jaichele70
carlymelissa_x,BuzzFeedUK
SarahCampus,BuzzFeedUK
SarahCampus,MarkDiStef
scaffas,BuzzFeedUK
scaffas,MarkDiStef
Socialism_Never,BuzzFeedUK
Socialism_Never,MarkDiStef
alexkatsouli,BuzzFeedUK
QuiteDirect,BuzzFeedUK
QuiteDirect,MarkDiStef
yvonne_grieve,BuzzFeedUK
yvonne_grieve,MarkDiStef
BoxSniffa,BuzzFeedUK
BoxSniffa,MarkDiStef
Winni3Knows,BuzzFeedUK
Winni3Knows,MarkDiStef
hendersobs,BuzzFeedUK
hendersobs,MarkDiStef
LisaAlesci,QuiteDirect
LisaAlesci,BuzzFeedUK
LisaAlesci,MarkDiStef
HJG24,BuzzFeedUK
HJG24,MarkDiStef
stanamckidd,BuzzFeedUK
stanamckidd,MarkDiStef
bern64ky,BuzzFeedUK
bern64ky,MarkDiStef
kamylonchis,BuzzFeedUK
kamylonchis,BuzzFeed
kamylonchis,MarkDiStef
strtrek,carlymelissa_x
strtrek,BuzzFeedUK
troyler_5sos,BuzzFeedUK
troyler_5sos,BuzzFeed
troyler_5sos,MarkDiStef
ashleytet,BuzzFeedUK
ashleytet,BuzzFeed
ashleytet,MarkDiStef
HollaitsYashi,AndreaRussett
HeyImNatalia,AndreaRussett
povgilinsky,AndreaRussett
povgilinsky,AndreaRussett
thrillerIrh,AndreaRussett
lukesphobia,AndreaRussett
wtvrpottorff,AndreaRussett
fxckingrussett,AndreaRussett
bemylox,AndreaRussett
ButeraFtRussett,AndreaRussett
anwherewthaaron,AndreaRussett
FredoAUSBiebs,AndreaRussett
Jxcobftseb,AndreaRussett
helppfollow,AndreaRussett
Youxia88,AndreaRussett
Youxia88,IrvineWelsh
Youxia88,scottkleinberg
omgbrenchxr,AndreaRussett
dallasdownunder,AndreaRussett
povgilinsky,AndreaRussett
mj_palin,miss_raej
mj_palin,Kat4Obama
Deensey,ninjaspag
Deensey,miss_raej
hstorian,miss_raej
thynameischris1,miss_raej
ninjaspag,miss_raej
MaxS1995,miss_raej
JaredThomson,miss_raej
KiaraPirola,miss_raej
grimjim99,miss_raej
grimjim99,hvhofficial12
Deensey,ninjaspag
Deensey,miss_raej
stu_ukip,miss_raej
AmericanGypsea,BBCNewsAus
AmericanGypsea,NewsBreaker
InvictusDuncan,BBCNewsAus
SpiracyScience,BBCNewsAus
FireDennyGuy,BBCNewsAus
FireDennyGuy,DanBarreiroKFAN
SpiracyScience,AmericanGypsea
SpiracyScience,BBCNewsAus
SpiracyScience,NewsBreaker
AnnaDokoza,BBCNewsAus
handsome7111,eldavido47
handsome7111,BBCNewsAus
handsome7111,BBCWorld
FahrulJan,BBCNewsAus
Dilaraburkut,BBCNewsAus
CMHooke,BBCNewsAus
CMHooke,BBCWorld
eldavido47,BBCNewsAus
eldavido47,BBCWorld
stormkooper,BBCNewsAus
xo_corcoran,BBCNewsAus
ukcountess,BBCNewsAus
ukcountess,BBCWorld
akbussey,BBCNewsAus
AhmedAElsisi,ChrisReason7
AhmedAElsisi,7NewsSydney
polentamcphee,ChrisReason7
gerardsoong1234,ChrisReason7
gerardsoong1234,7NewsSydney
ritaajack,ChrisReason7
ritaajack,7NewsSydney
bigbob66,ChrisReason7
bigbob66,HarrietBaldwin
maggielaw70,PMenken
maggielaw70,ChrisReason7
a_sharique,ChrisReason7
jayprakashindia,ChrisReason7
miss_toniam,ChrisReason7
PMenken,ChrisReason7
maggielaw70,ChrisReason7
tarkett9,ChrisReason7
frank_feathers,ChrisReason7
frank_feathers,7NewsMelbourne
Furrystoat,ChrisReason7
maggielaw70,PMenken
maggielaw70,ChrisReason7
77mkc,PepalaPow
77mkc,BBCNewsAus
77mkc,BBC_HaveYourSay
Ella_McKee,BBCNewsAus
Ella_McKee,BBC_HaveYourSay
NoHangups4u,BBCNewsAus
NoHangups4u,BBC_HaveYourSay
_reagin,BBCNewsAus
_reagin,BBC_HaveYourSay
ocasey321,BBCNewsAus
ocasey321,BBCWorld
ocasey321,BBC_HaveYourSay
pyegreenfalcon,BBCNewsAus
pyegreenfalcon,BBC_HaveYourSay
BlueArmyE_F_C,BBCNewsAus
BlueArmyE_F_C,BBCNews
BlueArmyE_F_C,BBC_HaveYourSay
TheGistNow,BBCNewsAus
TheGistNow,BBC_HaveYourSay
broomwagonblog,BBCNewsAus
broomwagonblog,BBCNewsAsia
broomwagonblog,BBC_HaveYourSay
belliott5150,BBCNewsAus
belliott5150,BBC_HaveYourSay
belliott5150,BBCWorld
gw_emily,BBCNewsAus
gw_emily,BBCNews
gw_emily,BBC_HaveYourSay
gw_emily,callapilla
SRomthane,BBCNewsAus
SRomthane,BBC_HaveYourSay
SRomthane,BBCWorld
AntonDantes,BBCNewsAus
AntonDantes,BBCNews
AntonDantes,BBC_HaveYourSay
ExitCalmly,BBCNewsAus
ExitCalmly,BBCWorld
ExitCalmly,BBC_HaveYourSay
PepalaPow,BBCNewsAus
PepalaPow,BBC_HaveYourSay
gorill_Jas,BBCNewsAus
gorill_Jas,BBC_HaveYourSay
emchristoforou,BBCNewsAus
emchristoforou,BBC_HaveYourSay
emchristoforou,BBCWorld
arlinabanana,AB_Owl
AB_Owl,arlinabanana
Mick_mds,arlinabanana
AB_Owl,arlinabanana
steveshark25,arlinabanana
princeyo1,PHammondMP
princeyo1,UKinEgypt
DONNAXFACTOR,PHammondMP
DONNAXFACTOR,foreignoffice
aalazezm1,FCOArabic
aalazezm1,FarahFCO
aalazezm1,PHammondMP
stu_ukip,PHammondMP
princeyo1,PHammondMP
princeyo1,UKinEgypt
princeyo1,PHammondMP
princeyo1,UKinEgypt
Diplomacy140,PHammondMP
_ignus,PHammondMP
wer45544,PHammondMP
SickBritain1,PHammondMP
SickBritain1,foreignoffice
tarekhassan2017,FCOArabic
tarekhassan2017,UKinEgypt
tarekhassan2017,PHammondMP
m_mudar,FCOArabic
m_mudar,PHammondMP
UKEmbassyBerne,PHammondMP
princeyo1,PHammondMP
princeyo1,UKinEgypt
neiljhk,stu_ukip
neiljhk,PHammondMP
FCOArabic,PHammondMP
princeyo1,PHammondMP
princeyo1,UKinEgypt
princeyo1,PHammondMP
princeyo1,UKinEgypt
RomanoNBrumini2,PHammondMP
RomanoNBrumini2,foreignoffice
5esohesAF,SeaFmHobart
5esohesAF,shazamtop20
Danni535,shazamtop20
Danni535,SeaFmHobart
AleishaMMoore,SeaFmHobart
clevenburg,SeaFmHobart
blahtroyler,grierxbabex
ItMeCC,Butera_Booty
ItMeCC,blahtroyler
ItMeCC,troyesivan
blahtroyler,troyesivan
claudia_s01,blahtroyler
bemylox,troyesivan
lexistearnes,troyesivan
kthreerry,troyesivan
grierxbabex,blahtroyler
DanielSirHudson,troyesivan
grierxbabex,blahtroyler
XLifesimmerFan,bemylox
XLifesimmerFan,troyesivan
fairyoakley,bananaoakley
fairyoakley,troyesivan
jennxtumblr,troyesivan
tronnorftoakley,troyesivan
blahtroyler,claudia_s01
ItMeCC,blahtroyler
ItMeCC,troyesivan
_ToniHernandez_,bananaoakley
_ToniHernandez_,troyesivan
Butera_Booty,ItMeCC
Butera_Booty,blahtroyler
Butera_Booty,troyesivan
blahtroyler,PHANTroyler_
blahtroyler,troyesivan
fandayums,troyesivan
woahmcallister,troyesivan
Butera_Booty,blahtroyler
Butera_Booty,troyesivan
ItMeCC,troyesivan
claudia_s01,blahtroyler
officialchelsc,troyesivan
pixiekathleen,troyesivan
radsivan,troyesivan
ItMeCC,blahtroyler
ItMeCC,troyesivan
hottiewilk,troyesivan
blahtroyler,Butera_Booty
blahtroyler,troyesivan
Butera_Booty,blahtroyler
Butera_Booty,troyesivan
blahtroyler,ItMeCC
blahtroyler,troyesivan
bananaoakley,troyesivan
Butera_Booty,blahtroyler
Butera_Booty,troyesivan
youtubings,troyesivan
ItMeCC,Butera_Booty
ItMeCC,blahtroyler
ItMeCC,troyesivan
twerk4kesha,troyesivan
o2lftmota,troyesivan
blahtroyler,ItMeCC
blahtroyler,troyesivan
PHANTroyler_,blahtroyler
PHANTroyler_,troyesivan
Butera_Booty,ItMeCC
Butera_Booty,blahtroyler
Butera_Booty,troyesivan
phuckksociety,troyesivan
pbsportswriter,Independent
wheresMit,Independent
Yonny1975,Independent
ThomasSchwenk,Independent
RichardsTweet_,Independent
rawlimark,ChipRAFP
rawlimark,Independent
mr_dazmeister,Independent
ufeellucky,Independent
ufeellucky,Elwick70
adlitammm,Independent
sunny_pcm,Independent
gyp_nava,Independent
gyp_nava,Rymo_18
NickWaite7,Independent
Hope1994_,Independent
swtimogenation,Independent
RichardsTweet_,Independent
ChipRAFP,Independent
ChipRAFP,rawlimark
samallennn,Independent
koropaul,Independent
Mukesleeping,ChrisLanzonFans
Mukesleeping,waverider_
ChrisLanzonFans,RitterRianna
ChrisLanzonFans,waverider_
KaraKittenxx,waverider_
JemzAnaconda,waverider_
Jesseloves5sos,waverider_
ChrisLanzonFans,JemzAnaconda
ChrisLanzonFans,waverider_
KeelyNelson474,waverider_
kailyn040,waverider_
KeelyNelson474,waverider_
ChrisLanzonFans,Adoring2larry
ChrisLanzonFans,waverider_
ChrisLanzonFans,majestico2l
ChrisLanzonFans,waverider_
ChrisLanzonFans,KaraKittenxx
ChrisLanzonFans,waverider_
anna_sisk,waverider_
FreakyyIrwin,waverider_
narreh_feels,waverider_
ChrisLanzonFans,XxCamrynHoranXx
ChrisLanzonFans,waverider_
nickelbackxmgc,waverider_
ChrisLanzonFans,mgkftjustin
ChrisLanzonFans,waverider_
ChrisLanzonFans,KeelyNelson474
ChrisLanzonFans,waverider_
ChrisLanzonFans,FreakyyIrwin
ChrisLanzonFans,waverider_
anna_sisk,ChrisLanzonFans
anna_sisk,waverider_
GAYDRIAN_,waverider_
ChrisLanzonFans,kailyn040
ChrisLanzonFans,waverider_
ChrisLanzonFans,Mukesleeping
ChrisLanzonFans,waverider_
nickelbackxmgc,waverider_
Mukesleeping,waverider_
Jesseloves5sos,waverider_
mgkftjustin,waverider_
ashleyftsidemen,waverider_
ChrisLanzonFans,anna_sisk
ChrisLanzonFans,waverider_
Adoring2larry,waverider_
RitterRianna,waverider_
majestico2l,waverider_
XxCamrynHoranXx,waverider_
WagnerTalone44,mrmatthewsjbhs
WagnerTalone44,playacondado
WagnerTalone44,AmyMek
NoahNL,WagnerTalone44
NoahNL,suuleekhaa
NoahNL,playacondado
NoahNL,AmyMek
Phil_N_C,AmyMek
Youman534,AmyMek
WagnerTalone44,InTheWoods01
WagnerTalone44,AmyMek
NoahNL,suuleekhaa
NoahNL,WagnerTalone44
NoahNL,playacondado
NoahNL,AmyMek
107projects,AmyMek
ruiner6,AmyMek
awkwardaness,AmyMek
Lemnoc55,Sassybishxxx
Lemnoc55,AmyMek
sneheha,AmyMek
This_Ennui,AmyMek
mrmatthewsjbhs,rfentie
mrmatthewsjbhs,AmyMek
OkieHen,Phil_N_C
OkieHen,AmyMek
statuesquelou,Lemnoc55
statuesquelou,AmyMek
cathrynzhao,AmyMek
suuleekhaa,WagnerTalone44
suuleekhaa,NoahNL
suuleekhaa,playacondado
suuleekhaa,AmyMek
WagnerTalone44,NoahNL
WagnerTalone44,suuleekhaa
WagnerTalone44,playacondado
WagnerTalone44,AmyMek
krissygirl66,beerstreet
krissygirl66,AmyMek
Sassybishxxx,BallardDarian
Sassybishxxx,AmyMek
Phil_N_C,AmyMek
WagnerTalone44,playacondado
WagnerTalone44,AmyMek
Lemnoc55,Sassybishxxx
Lemnoc55,AmyMek
suuleekhaa,WagnerTalone44
suuleekhaa,playacondado
suuleekhaa,AmyMek
playacondado,WagnerTalone44
playacondado,AmyMek
mrmatthewsjbhs,WagnerTalone44
mrmatthewsjbhs,playacondado
mrmatthewsjbhs,AmyMek
BallardDarian,Sassybishxxx
BallardDarian,AmyMek
Sassybishxxx,AmyMek
beerstreet,AmyMek
statuesquelou,AmyMek
WagnerTalone44,suuleekhaa
WagnerTalone44,playacondado
WagnerTalone44,AmyMek
ehoubar_jenifer,AmyMek
rfentie,AmyMek
