6017542,75854948,1
6017542,2685015253,1
6017542,23524389,1
6017542,23524389,1
6017542,628038157,1
6017542,23524389,1
6017542,129691306,1
6017542,628038157,1
6017542,23524389,1
4970411,2844404412,1
4970411,525625427,1
4970411,388825750,1
4970411,48843015,1
4970411,390790649,1
4970411,2923782684,1
4970411,1267588176,1
4970411,348101654,1
4970411,332605972,1
4970411,525625427,1
4970411,18673811,1
972651,2315428177,1
972651,2225184676,1
972651,1060743756,1
972651,36394732,1
972651,2320139270,1
972651,2320139270,1
972651,22385603,1
972651,43533780,1
972651,2315428177,1
972651,2320139270,1
972651,2320139270,1
273581084,103082949,1
273581084,595451846,1
273581084,2935230485,1
273581084,2365209480,1
273581084,846173814,1
273581084,410131323,1
273581084,1379758417,1
273581084,100636437,1
273581084,326466265,1
273581084,736570896,1
273581084,1732974715,1
380648579,128921313,1
380648579,276892348,1
380648579,125688358,1
380648579,14098607,1
380648579,176140784,1
380648579,2161075897,1
380648579,312816046,1
380648579,26966487,1
380648579,830622012,1
380648579,166943853,1
380648579,159438150,1
380648579,29406737,1
380648579,253517139,1
380648579,14987044,1
380648579,122294990,1
380648579,547416021,1
380648579,24540377,1
380648579,194735550,1
380648579,326579804,1
380648579,274639464,1
14173315,408150347,1
14173315,34502387,1
14173315,17935077,1
14173315,592214012,1
14173315,2690842873,1
14173315,28206550,1
788524,18320185,1
788524,19831119,1
788524,42338948,1
25049056,1542767918,1
25049056,932558718,1
25049056,2464502209,1
25049056,1542767918,1
25049056,25235198,1
18424289,179085106,1
18424289,27715194,1
18424289,1949272500,1
18424289,28415140,1
18424289,1377275815,1
18424289,83644445,1
18424289,100482942,1
20159596,266309584,1
20159596,352953768,1
7587032,377247309,1
7587032,91097228,1
7587032,44859449,1
7587032,2850609607,1
7587032,2933943867,1
7587032,923278088,1
7587032,2620056154,1
7587032,19349456,1
7587032,2176959405,1
87416722,112189017,1
87416722,2609080965,1
87416722,112189017,1
87416722,495422346,1
87416722,264268327,1
87416722,2609080965,1
87416722,44191692,1
87416722,214462611,1
87416722,2609080965,1
87416722,2747175253,1
87416722,175591388,1
87416722,2609080965,1
87416722,16947403,1
501768982,74938726,1
501768982,31694460,1
501768982,1625882220,1
501768982,558982443,1
501768982,1653834024,1
501768982,634460387,1
501768982,2607187727,1
501768982,1653834024,1
501768982,32844128,1
501768982,15854006,1
501768982,1653834024,1
501768982,1653834024,1
501768982,1653834024,1
501768982,31694460,1
501768982,31694460,1
501768982,1354553737,1
501768982,540903074,1
501768982,31694460,1
501768982,1162607108,1
501768982,340676401,1
16012783,270592010,1
16012783,2926388692,1
16012783,14705053,1
16012783,2242421732,1
16012783,336263077,1
16012783,1503342588,1
16012783,42055251,1
16012783,1561412683,1
16012783,460513085,1
16012783,194619305,1
16012783,1531290481,1
292777349,1247566862,1
292777349,539398544,1
292777349,2829195081,1
292777349,869226241,1
292777349,118762484,1
2889324884,77899147,1
2889324884,1442558328,1
2889324884,1345646442,1
2889324884,952874910,1
2889324884,952874910,1
2889324884,952874910,1
2889324884,952874910,1
2889324884,952874910,1
2889324884,20877721,1
2889324884,142788841,1
2889324884,77899147,1
2889324884,173382311,1
2889324884,952874910,1
2889324884,952874910,1
2889324884,417501491,1
2889324884,952874910,1
2889324884,44511089,1
2889324884,22435220,1
2889324884,25767822,1
2889324884,513452562,1
2889324884,583855897,1
2889324884,77899147,1
2889324884,77899147,1
2889324884,952874910,1
2889324884,77899147,1
2889324884,444126896,1
2889324884,952874910,1
2889324884,952874910,1
2889324884,77899147,1
2889324884,1149254126,1
2889324884,952874910,1
2889324884,132386734,1
2889324884,952874910,1
2889324884,77899147,1
2889324884,77899147,1
2889324884,238197580,1
2889324884,77899147,1
605283640,218965318,1
605283640,2378914268,1
605283640,498294115,1
793879086,2935490089,1
793879086,19753391,1
793879086,1481280740,1
793879086,2935490089,1
793879086,1481280740,1
793879086,2935490089,1
793879086,2935490089,1
793879086,19651918,1
793879086,2935490089,1
793879086,244289317,1
793879086,560914742,1
793879086,244289317,1
793879086,226621859,1
793879086,165164317,1
793879086,19753391,1
793879086,226621859,1
793879086,1428990949,1
793879086,33644026,1
793879086,1481280740,1
793879086,2935490089,1
793879086,19753391,1
793879086,446724878,1
793879086,226621859,1
793879086,409308691,1
793879086,2935490089,1
793879086,285523518,1
793879086,1481280740,1
793879086,226621859,1
793879086,1481280740,1
793879086,1481280740,1
289998339,337351696,1
289998339,33572013,1
289998339,14183914,1
289998339,2447212345,1
289998339,274690839,1
289998339,122588492,1
289998339,62728111,1
289998339,37751043,1
289998339,2839342797,1
289998339,1411099453,1
289998339,543629948,1
289998339,1244952680,1
289998339,148544137,1
289998339,136859399,1
289998339,2388043548,1
289998339,426435897,1
289998339,2332669549,1
289998339,1539904334,1
289998339,274690839,1
25067168,1550984940,1
25067168,993859812,1
25067168,33668152,1
25067168,370666310,1
25067168,76987535,1
25067168,76987535,1
25067168,1867323613,1
7587032,514466260,1
7587032,395264215,1
7587032,1447779020,1
7587032,150219628,1
7587032,514466260,1
7587032,150219628,1
7587032,2647755663,1
7587032,21579943,1
7587032,2647755663,1
7587032,1447779020,1
7587032,291561694,1
7587032,150219628,1
7587032,1447779020,1
7587032,514466260,1
7587032,514466260,1
7587032,514466260,1
7587032,44464005,1
7587032,514466260,1
7587032,2791981962,1
7587032,150219628,1
7587032,514466260,1
7587032,2647755663,1
7587032,514466260,1
7587032,1447779020,1
7587032,2741866624,1
7587032,2647755663,1
7587032,150219628,1
7587032,2741866624,1
7587032,21579943,1
7587032,1447779020,1
7587032,514466260,1
7587032,514466260,1
7587032,2647755663,1
7587032,150219628,1
7587032,514466260,1
7587032,150219628,1
7587032,514466260,1
7587032,514466260,1
7587032,514466260,1
7587032,291561694,1
7587032,514466260,1
7587032,1447779020,1
7587032,514466260,1
7587032,291561694,1
7587032,150219628,1
7587032,514466260,1
7587032,150219628,1
7587032,514466260,1
7587032,291561694,1
7587032,2741866624,1
7587032,1447779020,1
7587032,1447779020,1
7587032,2647755663,1
7587032,1487419980,1
7587032,1447779020,1
7587032,150219628,1
7587032,1487419980,1
7587032,150219628,1
7587032,514466260,1
7587032,2647755663,1
7587032,514466260,1
7587032,150219628,1
7587032,2791981962,1
7587032,514466260,1
7587032,2647755663,1
7587032,514466260,1
7587032,1475233393,1
7587032,1447779020,1
7587032,21579943,1
7587032,1447779020,1
7587032,20819614,1
7587032,2741866624,1
7587032,514466260,1
7587032,2647755663,1
7587032,2647755663,1
7587032,514466260,1
7587032,1447779020,1
7587032,150219628,1
7587032,514466260,1
7587032,2741866624,1
7587032,2741866624,1
7587032,150219628,1
7587032,1447779020,1
7587032,2647755663,1
7587032,291561694,1
7587032,2647755663,1
7587032,2791981962,1
7587032,2741866624,1
7587032,2741866624,1
7587032,2464502209,1
7587032,150219628,1
7587032,125344265,1
7587032,291561694,1
7587032,514466260,1
7587032,291561694,1
7587032,291561694,1
7587032,1447779020,1
7587032,150219628,1
7587032,86853453,1
7587032,514466260,1
7587032,514466260,1
7587032,150219628,1
7587032,2398403977,1
7587032,1447779020,1
7587032,150219628,1
7587032,150219628,1
7587032,733092889,1
7587032,514466260,1
7587032,2791981962,1
423662810,174772293,1
423662810,2837858684,1
423662810,1348798826,1
110396781,274101032,1
110396781,110396781,1
110396781,15771615,1
110396781,505728681,1
110396781,57562000,1
7587032,635190388,1
7587032,2208746299,1
7587032,20034278,1
7587032,498084828,1
7587032,2915138085,1
7587032,22921558,1
7587032,325982055,1
7587032,281737861,1
7587032,635549765,1
7587032,22921558,1
7587032,24639297,1
7587032,481926126,1
7587032,247679867,1
7587032,519740250,1
7587032,595036225,1
7587032,2883239325,1
7587032,2887763805,1
7587032,702317425,1
7587032,705665868,1
25999072,13358382,1
25999072,135628695,1
25999072,139202745,1
25999072,965962327,1
25999072,21573897,1
25999072,21899739,1
25999072,626682905,1
25999072,613469003,1
25999072,20504637,1
25999072,55794552,1
25999072,626682905,1
25999072,135628695,1
25999072,114085514,1
25999072,404460410,1
25999072,486761928,1
25999072,14908559,1
25999072,177299231,1
25999072,145274735,1
25999072,419523906,1
25999072,20033448,1
380648579,479597669,1
380648579,138831539,1
380648579,33043866,1
380648579,248447552,1
380648579,117333411,1
380648579,2958452794,1
380648579,178288356,1
380648579,12895152,1
380648579,2905232597,1
380648579,248447552,1
380648579,19952601,1
380648579,1431151166,1
380648579,413339220,1
380648579,152396951,1
380648579,163017135,1
380648579,263794723,1
380648579,16090877,1
380648579,122294990,1
380648579,260413367,1
380648579,1698582715,1
380648579,20491503,1
380648579,34126592,1
380648579,70119298,1
380648579,258730076,1
380648579,14704816,1
380648579,2905232597,1
380648579,134970599,1
380648579,614259648,1
380648579,18379848,1
380648579,70119298,1
380648579,92521568,1
380648579,248447552,1
380648579,17999859,1
380648579,241911475,1
919283569,215924769,1
919283569,2281162111,1
919283569,215924769,1
919283569,407447737,1
919283569,2281162111,1
919283569,2157463346,1
919283569,448010170,1
919283569,976596115,1
919283569,2281162111,1
919283569,215924769,1
919283569,2281162111,1
919283569,2281162111,1
919283569,2281162111,1
919283569,356215286,1
919283569,976596115,1
919283569,2281162111,1
919283569,90447328,1
919283569,341009129,1
919283569,215924769,1
919283569,25687623,1
919283569,1588276453,1
919283569,2281162111,1
919283569,215924769,1
919283569,1923633716,1
919283569,215924769,1
919283569,2805031236,1
919283569,2838141435,1
919283569,215924769,1
919283569,2281162111,1
919283569,2298342680,1
919283569,2281162111,1
919283569,2281162111,1
919283569,2281162111,1
919283569,2281162111,1
919283569,215924769,1
919283569,215924769,1
919283569,215924769,1
919283569,215924769,1
919283569,215924769,1
919283569,215924769,1
919283569,2281162111,1
919283569,2281162111,1
919283569,215924769,1
25589776,365070577,1
25589776,503276600,1
25589776,119106400,1
25589776,159145477,1
25589776,307047569,1
25589776,488114249,1
25589776,2217700854,1
25589776,2771844993,1
25589776,25601183,1
25589776,2906577839,1
25589776,244939232,1
25589776,495121007,1
25589776,1372258392,1
25589776,119106400,1
25589776,504885091,1
25589776,5421822,1
25589776,45893503,1
25589776,2854781367,1
25589776,29950305,1
788524,2464502209,1
788524,2856401319,1
788524,255419444,1
788524,109535417,1
788524,2578182110,1
788524,202141861,1
788524,703412466,1
788524,34103099,1
788524,2437743015,1
788524,25472797,1
788524,2437743015,1
428333,17716401,1
428333,2871103216,1
428333,32528255,1
428333,58341062,1
428333,2901750487,1
428333,2957550943,1
428333,58341062,1
428333,2968810462,1
428333,1062791150,1
428333,1062791150,1
428333,58341062,1
428333,989861202,1
428333,457408608,1
428333,457408608,1
428333,25090561,1
428333,2901750487,1
428333,468588961,1
428333,58341062,1
428333,58341062,1
9651232,723122966,1
9651232,1259842226,1
9651232,1576053204,1
6017542,2923834516,1
6017542,22204217,1
6017542,19455392,1
6017542,22204217,1
6017542,2925362938,1
6017542,19455392,1
6017542,19455392,1
6017542,42178519,1
6017542,19455392,1
6017542,19455392,1
6017542,19455392,1
6017542,19455392,1
6017542,19455392,1
6017542,19455392,1
6017542,22204217,1
6017542,2925362938,1
6017542,22204217,1
6017542,19455392,1
6017542,2925362938,1
6017542,47573748,1
6017542,22204217,1
6017542,19455392,1
140222976,78513180,1
140222976,2291711371,1
140222976,314698944,1
140222976,402735692,1
140222976,1470299497,1
140222976,406848921,1
140222976,2960090523,1
140222976,778294075,1
140222976,314698944,1
140222976,2291711371,1
140222976,19929890,1
140222976,143776014,1
140222976,239163715,1
140222976,2514972666,1
140222976,1675503409,1
140222976,2868903235,1
140222976,1675503409,1
3108351,14857438,1
3108351,56666374,1
3108351,2892548240,1
1008526854,2814939614,1
1008526854,1227756350,1
3108351,461986120,1
3108351,1886182728,1
3108351,1598812760,1
3108351,431538893,1
3108351,14948551,1
3108351,134518138,1
3108351,16804088,1
3108351,91803279,1
3108351,327332233,1
3108351,12736222,1
3108351,21242484,1
3108351,2942227093,1
3108351,2176555676,1
3108351,1436131861,1
3108351,17768216,1
3108351,94792767,1
3108351,431538893,1
3108351,80989248,1
3108351,744216896,1
3108351,705193680,1
87818409,2859968618,1
87818409,125323374,1
87818409,600873514,1
87818409,248784419,1
87818409,137451762,1
87818409,1728874453,1
87818409,37095297,1
87818409,52495721,1
87818409,250719704,1
7587032,126987176,1
7587032,281737861,1
7587032,2346533108,1
7587032,69251164,1
7587032,170762585,1
7587032,254507476,1
7587032,170762585,1
7587032,1927566248,1
7587032,178845084,1
7587032,72588786,1
7587032,2346533108,1
7587032,170762585,1
7587032,1704223766,1
7587032,170762585,1
7587032,2346533108,1
7587032,192744648,1
7587032,2346533108,1
7587032,94573305,1
7587032,170762585,1
7587032,2950026934,1
240028072,341255294,1
240028072,23696709,1
240028072,251459764,1
240028072,79603514,1
51241574,46991806,1
51241574,1415442320,1
51241574,2824442646,1
51241574,179324508,1
51241574,2935553688,1
51241574,2578182110,1
51241574,2935553688,1
51241574,703306700,1
51241574,1663914396,1
51241574,2717034139,1
51241574,2360490967,1
51241574,326466265,1
51241574,17832938,1
51241574,289264257,1
51241574,110440287,1
51241574,258069206,1
51241574,498294115,1
51241574,466234992,1
51241574,371951368,1
51241574,48241518,1
51241574,2545601317,1
51241574,54931711,1
51241574,22702661,1
51241574,465482279,1
51241574,1238828334,1
51241574,2690842873,1
51241574,122592785,1
51241574,94592563,1
14173315,545772069,1
14173315,758132576,1
14173315,1234987687,1
14173315,37616102,1
14173315,1613858876,1
14173315,250393818,1
14173315,2863757533,1
14173315,2936694741,1
14173315,354917016,1
25067168,1357102304,1
25067168,9114032,1
807095,2963680715,1
807095,858579492,1
807095,857775810,1
807095,1703880212,1
807095,378103762,1
807095,1128357733,1
807095,812989836,1
807095,255978615,1
807095,858579492,1
807095,2963680715,1
807095,240615942,1
807095,2849867501,1
807095,1686122971,1
807095,521288109,1
807095,255062000,1
807095,16804088,1
807095,67610309,1
807095,125359666,1
807095,2963680715,1
807095,162764688,1
807095,858579492,1
807095,512582860,1
322572436,2919349733,1
322572436,902921690,1
322572436,2723735572,1
322572436,540903074,1
322572436,1238567425,1
322572436,178232832,1
322572436,305171317,1
322572436,540903074,1
87416722,15740635,1
87416722,267876593,1
87416722,267876593,1
87416722,1847114280,1
87416722,175232190,1
87416722,30394227,1
87416722,15740635,1
5402612,12468462,1
5402612,99014337,1
5402612,244495300,1
5402612,226516956,1
5402612,1193329008,1
5402612,125344265,1
5402612,17227075,1
7587032,213757408,1
7587032,147484686,1
7587032,2408538376,1
7587032,74824409,1
7587032,147484686,1
7587032,147484686,1
7587032,2841491128,1
7587032,147484686,1
7587032,2768771465,1
7587032,26446539,1
7587032,147484686,1
7587032,2404923194,1
7587032,213757408,1
7587032,2408538376,1
7587032,147484686,1
7587032,268722191,1
7587032,147484686,1
7587032,1297338674,1
7587032,1927566248,1
7587032,2669265942,1
7587032,438601264,1
25049056,145851251,1
25049056,36033359,1
2546562188,162248785,1
2546562188,40142736,1
2546562188,1398643584,1
2546562188,68184070,1
2546562188,497128463,1
2546562188,16177399,1
2546562188,399497629,1
2546562188,540295089,1
2546562188,57364731,1
2546562188,1398643584,1
2546562188,464743570,1
2546562188,2683032895,1
2546562188,57364731,1
2546562188,1181806464,1
2546562188,2295881880,1
2546562188,805458926,1
2546562188,2867209748,1
2546562188,61814348,1
2546562188,345948378,1
7587032,49351684,1
7587032,190751640,1
7587032,21355755,1
7587032,21355755,1
7587032,17876008,1
7587032,21719375,1
7587032,1148205248,1
7587032,464134033,1
7587032,68128089,1
7587032,2248475133,1
7587032,41379801,1
7587032,313821261,1
7587032,23984185,1
7587032,23469560,1
7587032,872508648,1
7587032,604569449,1
7587032,604569449,1
7587032,23469560,1
7587032,21719375,1
7587032,88505381,1
7587032,1268120574,1
7587032,23469560,1
7587032,2371695217,1
428333,2905376702,1
428333,2567764124,1
428333,1713200654,1
428333,2223008040,1
428333,1722891991,1
428333,2883071500,1
428333,2905376702,1
428333,2709280134,1
428333,2905376702,1
428333,2896594581,1
428333,382772322,1
428333,290919192,1
428333,2901750487,1
428333,2223008040,1
428333,2717034139,1
428333,2883071500,1
428333,246494723,1
428333,2759357020,1
428333,2945042578,1
428333,18895196,1
48705816,398622476,1
48705816,363295163,1
48705816,34553623,1
48705816,266275672,1
21744712,52183150,1
21744712,55795410,1
21744712,15138104,1
21744712,84386050,1
21744712,24500736,1
21744712,284002545,1
21744712,373937708,1
21744712,132602552,1
21744712,43533997,1
21744712,2344154581,1
21744712,130998421,1
21744712,404460410,1
21744712,64370820,1
21744712,296545369,1
21744712,20595894,1
21744712,39804063,1
21744712,316385442,1
21744712,39804063,1
21744712,2559310359,1
21744712,134407767,1
21744712,2559310359,1
21744712,17365415,1
21744712,160023999,1
21744712,55794552,1
2748686820,2748686820,1
2748686820,2748686820,1
2748686820,2748686820,1
2748686820,2748686820,1
2748686820,2748686820,1
2748686820,77534522,1
2748686820,1656372986,1
2748686820,2748686820,1
2748686820,566021395,1
2748686820,981380791,1
2748686820,981380791,1
2748686820,981380791,1
2748686820,2748686820,1
2748686820,1052605182,1
2748686820,2748686820,1
2748686820,1620588187,1
2748686820,993275714,1
2748686820,2361913628,1
2748686820,2224573998,1
2748686820,981380791,1
2748686820,294584251,1
2748686820,546634791,1
2748686820,2748686820,1
2748686820,2363574036,1
2748686820,362422478,1
2748686820,2748686820,1
2748686820,2748686820,1
2748686820,981380791,1
2748686820,981380791,1
2748686820,981380791,1
2748686820,566021395,1
2748686820,95182092,1
2748686820,2330953410,1
2748686820,2748686820,1
2748686820,2939440823,1
148653311,462304626,1
148653311,250257768,1
148653311,66897225,1
148653311,2537023472,1
148653311,2847661133,1
148653311,112680705,1
148653311,132577759,1
148653311,1053543126,1
148653311,55577298,1
148653311,125454330,1
742143,2370908751,1
742143,2412273459,1
742143,2835404948,1
742143,352064833,1
742143,857330720,1
742143,2503331,1
742143,962239778,1
742143,1503342588,1
742143,797194555,1
742143,2503331,1
742143,68720707,1
742143,2965280221,1
742143,21498505,1
742143,2231401623,1
742143,560374994,1
742143,610165606,1
742143,330118063,1
742143,2951968857,1
742143,1002255540,1
16887175,1382894354,1
16887175,2167956478,1
16887175,2915986449,1
16887175,761465239,1
718294442,56473202,1
718294442,56473202,1
718294442,97464597,1
718294442,1890518983,1
718294442,47101500,1
718294442,62685868,1
718294442,2572473144,1
718294442,718294442,1
718294442,413366295,1
718294442,718294442,1
718294442,2572473144,1
718294442,97464597,1
718294442,413366295,1
718294442,56473202,1
718294442,15468048,1
718294442,97464597,1
718294442,97464597,1
718294442,126001292,1
718294442,413366295,1
718294442,718294442,1
718294442,56473202,1
718294442,47101500,1
64643056,124358668,1
1008392934,2951074126,1
1008392934,2416070556,1
1008392934,2848831967,1
1008392934,2163735943,1
1008392934,14059411,1
7587032,25047467,1
7587032,585772278,1
7587032,1655525964,1
7587032,237724213,1
7587032,1655525964,1
7587032,2288506714,1
7587032,2288506714,1
7587032,2397850208,1
7587032,134595287,1
7587032,1264660638,1
7587032,237724213,1
7587032,237724213,1
7587032,2544187700,1
7587032,1264660638,1
7587032,2397850208,1
7587032,2544187700,1
7587032,2879414031,1
7587032,1264660638,1
7587032,94365114,1
7587032,1264660638,1
15754281,359370558,1
15754281,26695982,1
15754281,1351063537,1
15754281,104299137,1
15754281,281202163,1
15754281,56097286,1
15754281,455931830,1
15754281,164809259,1
15754281,139849976,1
15754281,17290237,1
28785486,232393095,1
28785486,377061441,1
28785486,84548595,1
28785486,31460850,1
28785486,25069093,1
28785486,264005068,1
28785486,57188441,1
28785486,16145763,1
28785486,14379689,1
28785486,107031620,1
28785486,464231162,1
28785486,28101457,1
28785486,76175716,1
28785486,836209867,1
28785486,107031620,1
28785486,46808996,1
28785486,370775638,1
28785486,514688350,1
6017542,589718517,1
6017542,2857575721,1
6017542,1136640559,1
6017542,176853382,1
6017542,81260589,1
6017542,1336642830,1
6017542,262293426,1
6017542,2178953859,1
380648579,28372386,1
380648579,36033359,1
380648579,12474932,1
380648579,726733386,1
380648579,23486744,1
380648579,582175283,1
380648579,2945865278,1
380648579,183098309,1
380648579,393650551,1
380648579,28372386,1
380648579,49318528,1
972651,116926997,1
972651,2714207155,1
87416722,76779374,1
87416722,76779374,1
87416722,249130717,1
87416722,221804660,1
87416722,1344175285,1
87416722,76779374,1
788524,1096498950,1
788524,215303514,1
788524,195036383,1
788524,217158737,1
788524,195036383,1
788524,157217875,1
788524,38445526,1
788524,2245441478,1
788524,195036383,1
788524,41108256,1
788524,1080276308,1
5402612,2370908751,1
5402612,2370908751,1
5402612,2823497341,1
5402612,2370908751,1
5402612,180527019,1
5402612,180527019,1
5402612,82635917,1
5402612,2370908751,1
5402612,25982848,1
5402612,82635917,1
5402612,927818520,1
5402612,2370908751,1
5402612,20912737,1
5402612,2231402880,1
5402612,94107710,1
5402612,2370908751,1
5402612,717866965,1
5402612,189917222,1
5402612,2823497341,1
5402612,2370908751,1
5402612,82635917,1
5402612,717866965,1
5402612,180527019,1
5402612,717866965,1
5402612,2823497341,1
5402612,2370908751,1
5402612,25982848,1
5402612,82635917,1
5402612,2370908751,1
5402612,2370908751,1
5402612,717866965,1
5402612,20912737,1
5402612,2370908751,1
5402612,2925362938,1
5402612,48582984,1
5402612,25982848,1
5402612,2231402880,1
5402612,717866965,1
5402612,717866965,1
5402612,2370908751,1
5402612,2231402880,1
5402612,2370908751,1
5402612,2370908751,1
5402612,87633846,1
2779009591,25201206,1
2779009591,2459596554,1
6591312,336118461,1
6591312,140749707,1
6591312,220347418,1
6591312,2378914268,1
6591312,19392326,1
6591312,177830416,1
6591312,225970425,1
6591312,582523469,1
6591312,1569448915,1
6591312,2378914268,1
51241574,81061134,1
51241574,534685142,1
51241574,524557004,1
51241574,2900148061,1
51241574,92701206,1
51241574,302903787,1
51241574,1626769435,1
51241574,2900148061,1
51241574,92701206,1
51241574,176708451,1
51241574,2835908317,1
51241574,561985218,1
51241574,1547072761,1
51241574,79880180,1
51241574,34008859,1
51241574,2840829605,1
51241574,1626769435,1
51241574,559709206,1
51241574,1897878427,1
51241574,2900148061,1
18424289,502313818,1
18424289,797743976,1
18424289,401319224,1
3108351,115372837,1
3108351,1635731965,1
3108351,2186571412,1
3108351,220981466,1
3108351,465682606,1
3108351,154857864,1
3108351,465682606,1
15438913,158170143,1
15438913,2445635994,1
15438913,2898115168,1
15438913,2937111401,1
