ClearSeer,MelRJ,1
ClearSeer,SecularFraud,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
Jonteinspain,Aristotleslogic,1
Jonteinspain,YAYshamsaldeen,1
Jonteinspain,ElContador2000,1
Jonteinspain,BBCBreaking,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
ClearSeer,MelRJ,1
ClearSeer,SecularFraud,1
ClearSeer,BBCBreaking,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
Jonteinspain,YAYshamsaldeen,1
Jonteinspain,Aristotleslogic,1
Jonteinspain,ElContador2000,1
Jonteinspain,BBCBreaking,1
YAYshamsaldeen,richardpentney,1
YAYshamsaldeen,BBCBreaking,1
richardpentney,braemar88,1
richardpentney,BBCBreaking,1
Aristotleslogic,Jonteinspain,1
Aristotleslogic,YAYshamsaldeen,1
Aristotleslogic,ElContador2000,1
Aristotleslogic,BBCBreaking,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
Jonteinspain,YAYshamsaldeen,1
Jonteinspain,BBCBreaking,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,BBCBreaking,1
YAYshamsaldeen,Jonteinspain,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
YAYshamsaldeen,Jonteinspain,1
YAYshamsaldeen,BBCBreaking,1
patrickdempsea,BBCBreaking,1
MelRJ,ClearSeer,1
MelRJ,SecularFraud,1
ElContador2000,YAYshamsaldeen,1
ElContador2000,Aristotleslogic,1
ElContador2000,BBCBreaking,1
ElContador2000,Jonteinspain,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
ClearSeer,SecularFraud,1
ClearSeer,BBCBreaking,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,ElContador2000,1
YAYshamsaldeen,BBCBreaking,1
YAYshamsaldeen,Jonteinspain,1
richardpentney,BBCBreaking,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
ClearSeer,MelRJ,1
ClearSeer,SecularFraud,1
ElContador2000,YAYshamsaldeen,1
ElContador2000,Jonteinspain,1
ElContador2000,Aristotleslogic,1
ElContador2000,BBCBreaking,1
MelRJ,ClearSeer,1
Imran32881444,Kool_K,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,BBCBreaking,1
YAYshamsaldeen,Jonteinspain,1
ElContador2000,YAYshamsaldeen,1
ElContador2000,Jonteinspain,1
ElContador2000,Aristotleslogic,1
ElContador2000,BBCBreaking,1
Jonteinspain,Aristotleslogic,1
Jonteinspain,YAYshamsaldeen,1
Jonteinspain,BBCBreaking,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
YAYshamsaldeen,Jonteinspain,1
YAYshamsaldeen,BBCBreaking,1
janeikelboom,nadadictator,1
janeikelboom,fatclyde,1
janeikelboom,BBCBreaking,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,BBCBreaking,1
YAYshamsaldeen,Jonteinspain,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,BBCBreaking,1
YAYshamsaldeen,Jonteinspain,1
emirevoke,YAYshamsaldeen,1
emirevoke,BBCBreaking,1
MarcoUROCK,BBCBreaking,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
Jonteinspain,ElContador2000,1
Jonteinspain,YAYshamsaldeen,1
Jonteinspain,Aristotleslogic,1
Jonteinspain,BBCBreaking,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
MelRJ,ClearSeer,1
MelRJ,ClearSeer,1
MelRJ,SecularFraud,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
Jonteinspain,Aristotleslogic,1
Jonteinspain,YAYshamsaldeen,1
Jonteinspain,ElContador2000,1
Jonteinspain,BBCBreaking,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
Aristotleslogic,YAYshamsaldeen,1
Aristotleslogic,BBCBreaking,1
Aristotleslogic,Jonteinspain,1
ClearSeer,MelRJ,1
ClearSeer,SecularFraud,1
Imran32881444,Kool_K,1
YAYshamsaldeen,BBCBreaking,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
ClearSeer,MelRJ,1
ClearSeer,SecularFraud,1
ClearSeer,BBCBreaking,1
braemar88,richardpentney,1
braemar88,BBCBreaking,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
YAYshamsaldeen,Jonteinspain,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,BBCBreaking,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,BBCBreaking,1
YAYshamsaldeen,Jonteinspain,1
ElContador2000,YAYshamsaldeen,1
ElContador2000,Aristotleslogic,1
ElContador2000,BBCBreaking,1
ElContador2000,Jonteinspain,1
YAYshamsaldeen,Jonteinspain,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,ElContador2000,1
YAYshamsaldeen,BBCBreaking,1
ClearSeer,MelRJ,1
ClearSeer,SecularFraud,1
ClearSeer,BBCBreaking,1
Aristotleslogic,Jonteinspain,1
Aristotleslogic,YAYshamsaldeen,1
Aristotleslogic,ElContador2000,1
Aristotleslogic,BBCBreaking,1
Aristotleslogic,YAYshamsaldeen,1
Aristotleslogic,BBCBreaking,1
Aristotleslogic,Jonteinspain,1
braemar88,richardpentney,1
braemar88,BBCBreaking,1
MelRJ,ClearSeer,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
MelRJ,ClearSeer,1
YAYshamsaldeen,ElContador2000,1
YAYshamsaldeen,Jonteinspain,1
YAYshamsaldeen,Aristotleslogic,1
YAYshamsaldeen,BBCBreaking,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
MelRJ,ClearSeer,1
Aristotleslogic,Jonteinspain,1
Aristotleslogic,YAYshamsaldeen,1
Aristotleslogic,ElContador2000,1
Aristotleslogic,BBCBreaking,1
Aristotleslogic,BBCBreaking,1
Aristotleslogic,Jonteinspain,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
fatclyde,nadadictator,1
fatclyde,BBCBreaking,1
fatclyde,janeikelboom,1
princessgawry,BBCBreaking,1
Serene_Meadows,Aristotleslogic,1
Serene_Meadows,shanthikod,1
Serene_Meadows,BBCBreaking,1
Serene_Meadows,Jonteinspain,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
MelRJ,Jonteinspain,1
MelRJ,YAYshamsaldeen,1
YAYshamsaldeen,Umlujain4,1
MelRJ,SecularFraud,1
MelRJ,BBCBreaking,1
MelRJ,ClearSeer,1
MelRJ,SecularFraud,1
MelRJ,BBCBreaking,1
richardpentney,braemar88,1
richardpentney,BBCBreaking,1
ClearSeer,MelRJ,1
ClearSeer,SecularFraud,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
nadadictator,janeikelboom,1
Umlujain4,YAYshamsaldeen,1
nadadictator,janeikelboom,1
nadadictator,fatclyde,1
nadadictator,BBCBreaking,1
imperdibles71,BBCtrending,1
imperdibles71,LucilleClerc,1
Plukdetoekomst,BBCtrending,1
Plukdetoekomst,LucilleClerc,1
sven10hove,lydaten,1
MarciaLiss1,BBCtrending,1
MarciaLiss1,MorningEdition,1
MarciaLiss1,LucilleClerc,1
JoannaJefferies,BBCtrending,1
JoannaJefferies,LucilleClerc,1
TheDailyEdge,BBCtrending,1
TheDailyEdge,LucilleClerc,1
aurbanist,LucilleClerc,1
aurbanist,BBCtrending,1
aurbanist,Independent,1
aurbanist,amolrajan,1
absurdistwords,BBCtrending,1
absurdistwords,LucilleClerc,1
lydaten,BBCtrending,1
lydaten,sven10hove,1
lydaten,LucilleClerc,1
PreFirstRocks,BBCtrending,1
PreFirstRocks,petersagal,1
PreFirstRocks,LucilleClerc,1
Joanne1200,BBCtrending,1
Joanne1200,eelcobvr,1
Joanne1200,LucilleClerc,1
politico08,BBCtrending,1
politico08,RosieBarton,1
politico08,LucilleClerc,1
sven10hove,lydaten,1
aydn_balaban,BBCtrending,1
aydn_balaban,CanAnayasa,1
aydn_balaban,LucilleClerc,1
James_Andrews,BBCtrending,1
James_Andrews,LucilleClerc,1
jondekel,BBCtrending,1
jondekel,LucilleClerc,1
lydaten,sven10hove,1
_R_S_S_,BBCtrending,1
_R_S_S_,brianstelter,1
_R_S_S_,LucilleClerc,1
dom_grosso,BBCtrending,1
dom_grosso,LucilleClerc,1
SUITSFRANK,BBCtrending,1
SUITSFRANK,BrookingsFP,1
SUITSFRANK,LucilleClerc,1
SUITSFRANK,we,1
AngelJenio,BBCtrending,1
AngelJenio,LucilleClerc,1
jmnl,Telegraph,1
GeoTravellers,Telegraph,1
GeoTravellers,mikepenrod,1
Marsattaqueblog,Telegraph,1
L4zick,Telegraph,1
RP153,Marsattaqueblog,1
Geekandco,Telegraph,1
OmarHavana,Telegraph,1
CptBoy1,Marsattaqueblog,1
CptBoy1,Telegraph,1
strangebloke1,AlexanderCPlumb,1
strangebloke1,Telegraph,1
Nakou,Lelex4205,1
Nakou,Rozelit0,1
strangebloke1,Telegraph,1
strangebloke1,AlexanderCPlumb,1
Rozelit0,Telegraph,1
strangebloke1,AlexanderCPlumb,1
strangebloke1,Telegraph,1
fil,Telegraph,1
AlexanderCPlumb,Telegraph,1
AlexanderCPlumb,strangebloke1,1
AlexanderCPlumb,Telegraph,1
FrenchBarbu,jmnl,1
FrenchBarbu,Telegraph,1
Rozelit0,Lelex4205,1
EtDaum,CptBoy1,1
EtDaum,Marsattaqueblog,1
EtDaum,Telegraph,1
SeanNetlog,AlexanderCPlumb,1
SeanNetlog,Telegraph,1
CptBoy1,EtDaum,1
CptBoy1,Marsattaqueblog,1
CptBoy1,Telegraph,1
Marsattaqueblog,RP153,1
GregoireFavet,Telegraph,1
CptBoy1,EtDaum,1
CptBoy1,Marsattaqueblog,1
CptBoy1,Telegraph,1
SeanNetlog,AlexanderCPlumb,1
SeanNetlog,Telegraph,1
AurelioArena,Nakou,1
AurelioArena,Lelex4205,1
AurelioArena,Rozelit0,1
Lelex4205,Rozelit0,1
AlexanderCPlumb,strangebloke1,1
AlexanderCPlumb,Telegraph,1
AlexanderCPlumb,SeanNetlog,1
AlexanderCPlumb,Telegraph,1
Marsattaqueblog,EtDaum,1
Marsattaqueblog,CptBoy1,1
Marsattaqueblog,Telegraph,1
RP153,Marsattaqueblog,1
EtDaum,Marsattaqueblog,1
EtDaum,CptBoy1,1
EtDaum,Telegraph,1
romaingeoffroy,Telegraph,1
Ravenser,Telegraph,1
Lelex4205,Rozelit0,1
majorgc,RobNisbetSky,1
wiki_syria,RobNisbetSky,1
wiki_syria,SkyNews,1
mycubanfriends,RobNisbetSky,1
mycubanfriends,SkyNews,1
AliBunkallSKY,RobNisbetSky,1
Mayor_Domino,RobNisbetSky,1
Mayor_Domino,SkyNews,1
rConflictNews,RobNisbetSky,1
JeffGazzard,RobNisbetSky,1
JeffGazzard,RAeSTimR,1
andymyatt,RobNisbetSky,1
emouchet2,RobNisbetSky,1
emouchet2,RAeSTimR,1
JPMcGlone,TheMadHessian,1
JPMcGlone,BreakingNews,1
JPMcGlone,AP,1
TheMadHessian,JPMcGlone,1
TheMadHessian,BreakingNews,1
TheMadHessian,AP,1
TheMadHessian,JPMcGlone,1
TheMadHessian,BreakingNews,1
TheMadHessian,AP,1
JPMcGlone,TheMadHessian,1
JPMcGlone,BreakingNews,1
JPMcGlone,AP,1
JPMcGlone,TheMadHessian,1
JPMcGlone,BreakingNews,1
JPMcGlone,AP,1
chaturvedianu,BreakingNews,1
chaturvedianu,AP,1
binary9999,BreakingNews,1
binary9999,bourbonblondie,1
binary9999,AP,1
JPMcGlone,TheMadHessian,1
JPMcGlone,BreakingNews,1
JPMcGlone,AP,1
JPMcGlone,TheMadHessian,1
JPMcGlone,BreakingNews,1
JPMcGlone,AP,1
TheMadHessian,BreakingNews,1
TheMadHessian,AP,1
JPMcGlone,TheMadHessian,1
ijjani,BreakingNews,1
ijjani,AP,1
TheMadHessian,JPMcGlone,1
TheMadHessian,BreakingNews,1
TheMadHessian,AP,1
JPMcGlone,TheMadHessian,1
JPMcGlone,BreakingNews,1
JPMcGlone,AP,1
alwalawalbaraaa,AJEnglish,1
IkariunVenus,AJEnglish,1
Gheto_love,AJEnglish,1
terryjee,AJEnglish,1
Ragingstorm77,AJEnglish,1
PaoloMyanmar,AJEnglish,1
Truth2Come,SpeedmanHK,1
Truth2Come,AJEnglish,1
pilarconci,AJEnglish,1
SpeedmanHK,AJEnglish,1
SpeedmanHK,Truth2Come,1
IkariunVenus,AJEnglish,1
amjza,AJEnglish,1
TheLastJinn,mashable,1
niutenisu,Daniel_Bevis,1
Daniel_Bevis,mashable,1
Fair_Tax,mashable,1
Fair_Tax,IntelGirl111,1
message_txt,mashable,1
message_txt,mashable,1
bast1ston,mashable,1
Broakley,mashable,1
TheLastJinn,niutenisu,1
TheLastJinn,Daniel_Bevis,1
message_txt,mashable,1
message_txt,mashable,1
juntosultravez,DanBilefsky,1
juntosultravez,nytimes,1
HakalaManu,DanBilefsky,1
vkachestwecher5,DanBilefsky,1
Yeeyee_05,DanBilefsky,1
Yeeyee_05,nytimes,1
Nikoradfan,DanBilefsky,1
MarionRocheteau,DanBilefsky,1
MarionRocheteau,nytimes,1
ClauxAlf1108,DanBilefsky,1
ClauxAlf1108,nytimes,1
chivitoledov,DanBilefsky,1
RegiNoticias,DanBilefsky,1
RegiNoticias,nytimes,1
Hekat64Juan,DanBilefsky,1
Hekat64Juan,nytimes,1
daisyspycraft,DanBilefsky,1
MorvenMcPherson,AFP,1
Bart1608,AFP,1
RonnyNaftaniel,AFP,1
RonnyNaftaniel,eddy_terstall,1
jkfecke,AFP,1
MirjamHagen,AFP,1
Fehried,AFP,1
TodosNetwork,AFP,1
JohnArterbury,Fehried,1
JohnArterbury,AFP,1
FffMachiavelli,RonnyNaftaniel,1
FffMachiavelli,AFP,1
FffMachiavelli,eddy_terstall,1
AndyZKCTV5,AFP,1
ProducerOllie,AFP,1
ATMology,AFP,1
amiramouelhi,AFP,1
rachelbook,AFP,1
newsfromdani,AFP,1
brianweichardt,AFP,1
idaschrijft,AFP,1
icacabelos,AFP,1
CollinRuaneTV,AFP,1
MarcoCSermoneta,AFP,1
MagicManRAW,NBCNews,1
MelissaMSmith,NBCNews,1
trumancat,NBCNews,1
skollbuddy51,NBCNews,1
RicoBushWAVY,NBCNews,1
grumpy99,NBCNews,1
grumpy99,TheDomino,1
DanHaugh,guardiannews,1
smacari,guardiannews,1
AureliaFierros,guardiannews,1
PsychicWaugh,France24_en,1
dare6626,France24_en,1
dare6626,yewkalaylee,1
galaturco,France24_en,1
PsychicWaugh,France24_en,1
GigiGraciette,France24_en,1
ZackieAchmat,AJENews,1
shortbuskill,AJENews,1
thegothking,akuaks,1
thegothking,AJENews,1
keciacailey,AJENews,1
villakruger,ZackieAchmat,1
villakruger,AJENews,1
akuaks,AJENews,1
citizenyid,AJENews,1
citizenyid,garretpustay,1
NYArtiste,juliamacfarlane,1
morrissammo,juliamacfarlane,1
TerrierMcD,marcomura,1
TerrierMcD,SkyNews,1
marcomura,SkyNews,1
iamthemission,SkyNews,1
ExRayez,SkyNews,1
mycubanfriends,SkyNews,1
PriyanGMenon,SkyNews,1
NintendoGuy327,SkyNews,1
BentGlasses,jackADdawkins,1
BentGlasses,RupertScott21,1
Axelsecudriver,SkyNews,1
SusanSangster,SkyNewsBreak,1
UR_XLN_C_,SusanSangster,1
UR_XLN_C_,SkyNewsBreak,1
SusanSangster,cam78745,1
SusanSangster,SkyNewsBreak,1
cam78745,SusanSangster,1
cam78745,SkyNewsBreak,1
EdinburghMayhem,SkyNewsBreak,1
UR_XLN_C_,keithmdavies,1
UR_XLN_C_,SusanSangster,1
keithmdavies,SusanSangster,1
timdrfc,SusanSangster,1
timdrfc,SkyNewsBreak,1
UR_XLN_C_,cam78745,1
UR_XLN_C_,SkyNewsBreak,1
UR_XLN_C_,SusanSangster,1
question_truth,SkyNewsBreak,1
_JenniGraham,SkyNewsBreak,1
UR_XLN_C_,cam78745,1
UR_XLN_C_,SkyNewsBreak,1
UR_XLN_C_,SusanSangster,1
njgoff,SkyNewsBreak,1
tamhanespeaks,AgnesCPoirier,1
tamhanespeaks,sarkar_swati,1
etabori,YessToLove,1
etabori,AgnesCPoirier,1
HaroldWinship,AgnesCPoirier,1
ahamdyos,AgnesCPoirier,1
ahamdyos,etabori,1
YessToLove,etabori,1
YessToLove,AgnesCPoirier,1
SilviaAlaman,AgnesCPoirier,1
SilviaAlaman,alberttucci,1
2M_i_2R,indiapremi,1
2M_i_2R,AgnesCPoirier,1
YessToLove,etabori,1
YessToLove,AgnesCPoirier,1
FRatsivalaka,AgnesCPoirier,1
vijayv,AgnesCPoirier,1
vijayv,fiede,1
YessToLove,AgnesCPoirier,1
YessToLove,AgnesCPoirier,1
YessToLove,AgnesCPoirier,1
etabori,AgnesCPoirier,1
etabori,DAaronovitch,1
etabori,YessToLove,1
etabori,AgnesCPoirier,1
indiapremi,AgnesCPoirier,1
keller_lind,AgnesCPoirier,1
keller_lind,YaakovLappin,1
etabori,AgnesCPoirier,1
etabori,DAaronovitch,1
BaldLong,AgnesCPoirier,1
ramgopalgpt,AgnesCPoirier,1
ramgopalgpt,RamraoKP_,1
hRothGarKP,spiritmefree1,1
hRothGarKP,thedailybeast,1
spiritmefree1,thedailybeast,1
billorme,thedailybeast,1
FatimaFatwa,thedailybeast,1
RMGillenwater,thedailybeast,1
tanerozek,thedailybeast,1
tanerozek,ebabahan,1
Produkshun,thedailybeast,1
izzy1097,thedailybeast,1
ruby33tw,thedailybeast,1
lemonchronicle,thedailybeast,1
TOdessaKane13,thedailybeast,1
TOdessaKane13,TOdessaKane13,1
jgsgerard,PzFeed,1
JeanFLegault,PzFeed,1
HappyWindl,PzFeed,1
AnonyCanada,PzFeed,1
Yama_ant_galaxy,PzFeed,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
sjklein17,World_newsstand,1
sjklein17,tiffgenders,1
asparrow9,World_newsstand,1
asparrow9,walterkirn,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
jeanniology,World_newsstand,1
jeanniology,slone,1
MichaelH14,bat_152,1
MichaelH14,World_newsstand,1
vcs_17,spacepeopleman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
abdotaibi,ReinsuranceM,1
abdotaibi,World_newsstand,1
abdotaibi,GeriRosman,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
Piquerish,World_newsstand,1
Piquerish,CarlToddHand,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
raleeinterests,World_newsstand,1
raleeinterests,Farah_Pandith,1
RyanBLeslie,World_newsstand,1
petecorson,World_newsstand,1
hdstanton1,World_newsstand,1
hdstanton1,JewRussophile,1
GuyRWhitehead,World_newsstand,1
GuyRWhitehead,moorehn,1
vcs_17,spacepeopleman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
vcs_17,spacepeopleman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
vcs_17,spacepeopleman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
ilda_talk,World_newsstand,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
vcs_17,spacepeopleman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
bat_152,World_newsstand,1
bat_152,MichaelH14,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
sarahfparsons,World_newsstand,1
spacepeopleman,vcs_17,1
spacepeopleman,World_newsstand,1
spacepeopleman,doubtinggaurav,1
vcs_17,spacepeopleman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
vcs_17,spacepeopleman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
ReinsuranceM,World_newsstand,1
ReinsuranceM,GeriRosman,1
vcs_17,World_newsstand,1
vcs_17,doubtinggaurav,1
vaerospace,TurkKick,1
vaerospace,sjfalcigno,1
dwimidhaM,TurkKick,1
dwimidhaM,JCCWatch,1
sjfalcigno,vaerospace,1
sjfalcigno,TurkKick,1
Billed__Black,selinsinanuz,1
Billed__Black,AnshelPfeffer,1
riseup4gaza,KingBalthazar,1
riseup4gaza,AnshelPfeffer,1
selinsinanuz,Billed__Black,1
selinsinanuz,AnshelPfeffer,1
Billed__Black,AnshelPfeffer,1
Billed__Black,selinsinanuz,1
selinsinanuz,Billed__Black,1
selinsinanuz,AnshelPfeffer,1
Billed__Black,selinsinanuz,1
