Source,Target
UniteBlueTX,maxkasmi
UniteBlueTX,UniteBlueTX
UniteBlueTX,billjryan
UniteBlueTX,josephstokesbar
UniteBlueTX,Zilla_Mon
UniteBlueTX,austin_ron
UniteBlueTX,Mjsteinbring
UniteBlueTX,valorstreet15
UniteBlueTX,adam_zander
UniteBlueTX,crewoldt
UniteBlueTX,campbellj4
UniteBlueTX,logikaldj
UniteBlueTX,valorstreet15
UniteBlueTX,brokencup
UniteBlueTX,M_Kicherer
UniteBlueTX,ednaciurleo234
UniteBlueTX,superten67
UniteBlueTX,Hushes
UniteBlueTX,silvanet
UniteBlueTX,TomHaddow1
UniteBlueTX,Hufings
UniteBlueTX,Goldilox7
tariqnasheed,relljamesallen
tariqnasheed,nattygam_wilson
tariqnasheed,tariqnasheed
tariqnasheed,JuilletM
tariqnasheed,HallidayA4
tariqnasheed,nubianknitter
tariqnasheed,L3arn3dSavantt
tariqnasheed,racket_rumble
tariqnasheed,seslinger1
tariqnasheed,JiovanyYgmz83
tariqnasheed,TheInformant14
tariqnasheed,TheRealBlaze1ne
tariqnasheed,MzEEEEEJ
tariqnasheed,klkc1991
tariqnasheed,seslinger1
tariqnasheed,Roberta_Biggs
tariqnasheed,TobyTobGMC
tariqnasheed,L3arn3dSavantt
tariqnasheed,LawgirlMichelle
tariqnasheed,HallidayA4
tariqnasheed,HallidayA4
tariqnasheed,L3arn3dSavantt
tariqnasheed,tariqnasheed
tariqnasheed,MediaManWatch
tariqnasheed,Tro44
tariqnasheed,nubianknitter
tariqnasheed,JiovanyYgmz83
tariqnasheed,tariqnasheed
tariqnasheed,JiovanyYgmz83
tariqnasheed,racket_rumble
tariqnasheed,JiovanyYgmz83
tariqnasheed,LawgirlMichelle
tariqnasheed,snakeoilbaron
tariqnasheed,MzEEEEEJ
tariqnasheed,JiovanyYgmz83
YesYoureRacist,Oli333
YesYoureRacist,jemimamon
YesYoureRacist,KennethaScott
YesYoureRacist,murfetdin
YesYoureRacist,wmoans
YesYoureRacist,YesYoureRacist
YesYoureRacist,Keepsbreakndown
YesYoureRacist,brandontonio
YesYoureRacist,femmetagonist
YesYoureRacist,YesYoureRacist
YesYoureRacist,Stormrunner1981
rolandsmartin,Jurutha
rolandsmartin,stand4all
rolandsmartin,sachibub10
rolandsmartin,bigdave323077
rolandsmartin,BlackRose_Twin
rolandsmartin,JaJuan_Cofield
rolandsmartin,Jurutha
rolandsmartin,ProfessorMarsha
rolandsmartin,sweetpb
rolandsmartin,cap1corn9
rolandsmartin,tkareempowell
rolandsmartin,sachibub10
rolandsmartin,dr3amgurl
rolandsmartin,JaJuan_Cofield
rolandsmartin,Mark_Kawada
rolandsmartin,germanyskids
rolandsmartin,rolandsmartin
aterkel,jbrown9070
aterkel,jbrown9070
aterkel,CRAZYONSI
aterkel,Thomasismyuncle
aterkel,jbrown9070
aterkel,jbrown9070
aterkel,jbrown9070
aterkel,kay_sadiesmusic
aterkel,AVierthaler
aterkel,aterkel
aterkel,jbrown9070
aterkel,jbrown9070
aterkel,jbrown9070
aterkel,William71853462
aterkel,carolynbonds
aterkel,CRAZYONSI
aterkel,JamelleSanders
aterkel,jbrown9070
aterkel,BronzeBritBabe
aterkel,XLVIfan
aterkel,AmyChimson
aterkel,jbrown9070
aterkel,AmyChimson
aterkel,AmyChimson
aterkel,THE_DAILY_BLEAT
aterkel,XLVIfan
aterkel,CRAZYONSI
aterkel,Thomasismyuncle
aterkel,AmyChimson
aterkel,XLVIfan
aterkel,AmyChimson
aterkel,jbrown9070
ZerlinaMaxwell,JeffGrantSports
ZerlinaMaxwell,VaPriestess
ZerlinaMaxwell,RobertRayWisdom
ZerlinaMaxwell,tmwinsett
ZerlinaMaxwell,FL_narcissist
ZerlinaMaxwell,ThomJurek
ZerlinaMaxwell,snelsonus
ZerlinaMaxwell,tsdeal
ZerlinaMaxwell,KimberLofgren
ZerlinaMaxwell,SmartMouthGirl
ZerlinaMaxwell,Fedup_Mom
ZerlinaMaxwell,totallynudegirl
ZerlinaMaxwell,hhagars
ZerlinaMaxwell,Cherisse01
ZerlinaMaxwell,IUNewsTalk
ZerlinaMaxwell,TaePhoenix
ZerlinaMaxwell,Tony_Rock01
ZerlinaMaxwell,ZerlinaMaxwell
ZerlinaMaxwell,BranGoch
ZerlinaMaxwell,gibbo3048
Ian56789,madraq
Ian56789,AJOKERONJACK
Ian56789,BtcMoksha
Ian56789,Psycho__Bastard
Ian56789,JeffLee2020
Ian56789,JeffLee2020
Ian56789,effectequity
Ian56789,Th3T3rm1nat0r
Ian56789,memory_dump
Ian56789,flgovcand_gig
Ian56789,drdeandre
Ian56789,Psycho__Bastard
Ian56789,boldfieldwa
Ian56789,DingoAteMyEx
Ian56789,noDMF
Ian56789,JeffLee2020
Ian56789,JeffLee2020
Ian56789,noDMF
Ian56789,norhalispiperdy
Ian56789,madraq
Ian56789,LVAceHigh
Ian56789,kazonomics
Ian56789,GregoryPowell5
Ian56789,kazonomics
Ian56789,thepassenger777
Ian56789,embryo101
Ian56789,RonPauIWins
Ian56789,Reign_Yeshua
Ian56789,Glamorouslife8
elonjames,elonjames
elonjames,UmojaCleveland
elonjames,MuleSkinnerOkie
elonjames,willbonds
elonjames,nbrannon92
elonjames,RoryBBellows1
elonjames,ReturnToGod
elonjames,AlexandraLSmit1
elonjames,skychi_travels
elonjames,EddieUtrata
elonjames,nicju_
elonjames,myWAHW
elonjames,adjshow
elonjames,MuleSkinnerOkie
elonjames,d_m_elms
elonjames,MichaelPacholek
elonjames,kkaplan
elonjames,nlarge1
elonjames,MuleSkinnerOkie
elonjames,teamamerica2016
AnonymousPress,thejaimerey
AnonymousPress,danmonaghan
AnonymousPress,ocblues
AnonymousPress,Richpf
AnonymousPress,ScottKCaterer
AnonymousPress,MizzzzFrizzle
AnonymousPress,Pastafarian1964
AnonymousPress,goon126
AnonymousPress,lemondrop110
AnonymousPress,ChefJonSTL
AnonymousPress,Clay1badcooke
AnonymousPress,praktical
AnonymousPress,CityGirlSpeaks
AnonymousPress,zach_doubleyou
capetownbrown,alexachula
capetownbrown,buffblkwell
capetownbrown,capetownbrown
capetownbrown,capetownbrown
capetownbrown,capetownbrown
capetownbrown,capetownbrown
capetownbrown,d_m_elms
capetownbrown,buffblkwell
capetownbrown,ShaqMitchell
capetownbrown,alexachula
capetownbrown,mikeinglenc
capetownbrown,mikeinglenc
TheDailyEdge,ScoundrelPDX
TheDailyEdge,TheDailyEdge
TheDailyEdge,OswaldPyke
TheDailyEdge,Spiryt
TheDailyEdge,noelieululanib
TheDailyEdge,noelieululanib
TheDailyEdge,ZaffodB
TheDailyEdge,myownspin
TheDailyEdge,poppaewing
TheDailyEdge,Nerdandertall
TheDailyEdge,hellion1111
TheDailyEdge,poppaewing
TheDailyEdge,abbeysbooks
TheDailyEdge,poppaewing
TheDailyEdge,maineahh
TheDailyEdge,ShonBree411
TheDailyEdge,drdeandre
TheDailyEdge,APSEC1_
TheDailyEdge,noelieululanib
ReignOfApril,jneezypr1
ReignOfApril,AttorneysRus
ReignOfApril,ReignOfApril
ReignOfApril,Sillmyril
ReignOfApril,AdhlereC16
ReignOfApril,Only4RM
ReignOfApril,AdhlereC16
ReignOfApril,KevinJDonaldson
ReignOfApril,suern1970
ReignOfApril,AdhlereC16
ReignOfApril,AdhlereC16
ReignOfApril,MoaninMary
ReignOfApril,SusanDanzig219
ReignOfApril,ObiOrion
AnonyOps,Lurkury
AnonyOps,JustinMcAleer
AnonyOps,AnonyOps
AnonyOps,esther_minnie
AnonyOps,MrLewis915
AnonyOps,RetroCandyMecca
AnonyOps,McLeemz
AnonyOps,LegendaryAsshol
AnonyOps,AdamGabor23
AnonyOps,BrinaMerg
AnonyOps,LegendaryAsshol
AnonyOps,0l_Anonymous_l0
AnonyOps,Omar2oC
AnonyOps,dageneralissimo
thelittleidiot,MathPolitics
thelittleidiot,JaceMasters1
thelittleidiot,artnstrings
thelittleidiot,racklestarr
thelittleidiot,RobertLopez_
thelittleidiot,QebeyiBanzi
thelittleidiot,nonstopfree
thelittleidiot,vlectronica
thelittleidiot,nonstopfree
thelittleidiot,jofrjuan
thelittleidiot,lawflylikepaper
thelittleidiot,Bgolf
thelittleidiot,VibeUpdate
thelittleidiot,JustLivingBK
thelittleidiot,tedbrewster
thelittleidiot,SoYouWannaPwn
thelittleidiot,DaBlackVanGogh
SoulRevision,Jamesdacc
SoulRevision,WesBellamy
SoulRevision,HypeForever
SoulRevision,WesBellamy
SoulRevision,TracyMo53321503
SoulRevision,Jamesdacc
SoulRevision,AlphaMaleDom
SoulRevision,DrKLoco
SoulRevision,WesBellamy
SoulRevision,ronzell3284
SoulRevision,higginsgggg
SoulRevision,SoulRevision
SoulRevision,SoulRevision
SoulRevision,MillWashington
SoulRevision,OCJusticeWarior
SoulRevision,ronzell3284
AngryBlackLady,Smartypants60
AngryBlackLady,FuckallFeminist
AngryBlackLady,AngryBlackLady
AngryBlackLady,LoraineLawson
AngryBlackLady,Wiezguy
AngryBlackLady,LoraineLawson
AngryBlackLady,Idle_Threat
AngryBlackLady,AngryBlackLady
AngryBlackLady,NiaTrue
AngryBlackLady,EddieUtrata
AngryBlackLady,thooloo
AngryBlackLady,NiaTrue
AngryBlackLady,Wiezguy
AngryBlackLady,willshome
AngryBlackLady,ShafiqTaliba
AngryBlackLady,WhatasexyGemini
AngryBlackLady,Psycho__Bastard
AngryBlackLady,MistyPrest
AngryBlackLady,UnknownSoldier
AngryBlackLady,LoraineLawson
AngryBlackLady,markbowen67
AngryBlackLady,WhatasexyGemini
AngryBlackLady,Darkrayven74
AngryBlackLady,MistyPrest
AngryBlackLady,AngryBlackLady
AngryBlackLady,DeviTheHuman
AngryBlackLady,ghostcatbce
AngryBlackLady,LoraineLawson
AngryBlackLady,StasTanov
AngryBlackLady,LoraineLawson
AngryBlackLady,Wiezguy
AngryBlackLady,WhatasexyGemini
AngryBlackLady,AngryBlackLady
AngryBlackLady,NiaTrue
AngryBlackLady,AngryBlackLady
AngryBlackLady,pheonixatdusk
AngryBlackLady,Smartypants60
AngryBlackLady,Wiezguy
AngryBlackLady,Wiezguy
YourAnonNews,RebelCapitalist
YourAnonNews,satrap2
YourAnonNews,RichardTheD
YourAnonNews,luckylindy31
YourAnonNews,jarchey1
YourAnonNews,Dynomite_Dan
YourAnonNews,Missmo1951Jones
YourAnonNews,creativemedia7
YourAnonNews,CBWare
DIANAZOGA,HaX_FR0ST
DIANAZOGA,Sbragg420
DIANAZOGA,IamLaurenGill
DIANAZOGA,GPollowitz
DIANAZOGA,swearyexpat
DIANAZOGA,AndyRose12
DIANAZOGA,Nadiology_
DIANAZOGA,sunnisunshine94
DIANAZOGA,DIANAZOGA
DIANAZOGA,enjen99
DIANAZOGA,j03_2
DIANAZOGA,Queen_Fee
DIANAZOGA,Sbragg420
DIANAZOGA,SteadyMo
DIANAZOGA,mjalbers5
DIANAZOGA,IamLaurenGill
DIANAZOGA,Princetngirl818
DIANAZOGA,FunkThompson
DIANAZOGA,SSherylyn
DIANAZOGA,IamLaurenGill
DIANAZOGA,PGameHD
DIANAZOGA,Shirking_Violet
DIANAZOGA,VABVOX
DIANAZOGA,schubie71
DIANAZOGA,HaX_FR0ST
DIANAZOGA,stljv
DIANAZOGA,nikaforte
DIANAZOGA,TiFFANY_P0RSCHE
DIANAZOGA,EvilLiberal666
DIANAZOGA,JLa_NYC
DIANAZOGA,enjen99
DIANAZOGA,dunham_wyatt
DIANAZOGA,IamLaurenGill
DIANAZOGA,authenticreel
DIANAZOGA,Sbragg420
DIANAZOGA,HaX_FR0ST
DIANAZOGA,bonedog84
DIANAZOGA,stand4all
DIANAZOGA,FunkThompson
Bossip,TFSterl
Bossip,SiDonTrip
Bossip,fallongreen15
Bossip,TheRealAnaBaby
Bossip,TFSterl
Bossip,TEK_OG
Bossip,justlikecanday
Bossip,AliShine_
Bossip,TheRealAnaBaby
Bossip,HeadcACE1906
Bossip,adam_zander
Bossip,CDWGallison
Bossip,NaijaBruh
Bossip,_ac_kennedy
Bossip,TheHoustonAstro
Bossip,Bossip
Bossip,drgoddess
Bossip,gymrat06
Bossip,Qing_Dewey_2nd
NBCNews,RockRt66
NBCNews,frasereC4
NBCNews,DrJP2011
NBCNews,dixietwo
NBCNews,BROOK_BANKS
NBCNews,dixietwo
NBCNews,emmonsnick
NBCNews,boujjhetto
NBCNews,TXRealtyBroker
NBCNews,SplatsReads
NBCNews,RockRt66
NBCNews,insens8te
NBCNews,LSnowden
NBCNews,SplatsReads
NBCNews,zyion2012
NBCNews,28Loki
NBCNews,stopthatgirl7
NBCNews,NBCNews
NBCNews,SplatsReads
kmoxnews,iamtherealRoni
kmoxnews,wildwalkerwoman
kmoxnews,BasedMarco_
kmoxnews,wildwalkerwoman
kmoxnews,wildwalkerwoman
kmoxnews,MrsRhondaDavis
kmoxnews,JonesySaid
kmoxnews,footklansoldier
kmoxnews,kmoxnews
mashable,TheyCallMeDavie
mashable,diegojuncadella
mashable,EntheosShines
mashable,Damita_Lo
MichaelSkolnik,Pants_So_Short
MichaelSkolnik,2KindsJustice
MichaelSkolnik,Sankofa_Adwoa
MichaelSkolnik,KColclough6
MichaelSkolnik,Kalmplex
MichaelSkolnik,MadChad412
MichaelSkolnik,chocolatehippy
MichaelSkolnik,Grande_Dre
MichaelSkolnik,MrDaniel_Austin
MichaelSkolnik,iStanForLegends
MichaelSkolnik,iambcole
MichaelSkolnik,Dustin_Jeffrey
MichaelSkolnik,JulieAnnSilver
MichaelSkolnik,Stephan873
MichaelSkolnik,MadChad412
MichaelSkolnik,bannerite
MichaelSkolnik,InMyMental
MichaelSkolnik,Pants_So_Short
MichaelSkolnik,mcbyrne
MichaelSkolnik,PhyllisSilver
MichaelSkolnik,gnewburn
MichaelSkolnik,MichaelSkolnik
MichaelSkolnik,CamCoolAidMan
MichaelSkolnik,Activist30
MichaelSkolnik,_ItsHerBeauty_
MichaelSkolnik,Dustin_Jeffrey
MichaelSkolnik,SirMikeH
MichaelSkolnik,Taheeeezy
MichaelSkolnik,djabatt
MichaelSkolnik,Dustin_Jeffrey
MichaelSkolnik,MoniqueBaisden
MichaelSkolnik,chadsapenter
MichaelSkolnik,KarimWebb
